message_id,date,symbol,pair,side,entry_values,entry_mid,stop_loss,targets,raw_text,entry_range_pct,stop_loss_pct,number_of_targets,tp1_R,tp2_R,tp3_R,tp4_R,tp5_R,tp6_R,tp7_R,tp8_R,tp9_R,tp10_R,tp11_R,tp12_R,tp13_R,tp14_R,highest_target_hit,was_profitable,was_full_tp,was_partial_tp,was_loss,linked_update_ids,cmc_id,market_cap_usd,volume_24h_usd,price_usd,volume_market_cap_ratio,historical_data_available_under_plan
2904,2023-08-17T21:35:05,LTC,USDT,short,"[74.6, 80.0]",77.3,84.0,"[73.0, 71.0, 69.0, 67.5, 65.0, 62.0, 59.0, 56.0]","Coin: #LTC/USDT

Short Set-Up

Leverage: 5-10x

#LTC already Breaked down the Head and shoulder pattern and looking Bearish.

Entry: 74.60 - 80.00$(Buy Partially)

Targets: 73.00 - 71.00 - 69.00 - 67.50 - 65.00 - 62.00 - 59.00 - 56.00$(Short Term)

Stoploss: 84.00$",0.0698576972833118,0.0866752910737387,8,0.6417910447761187,0.9402985074626856,1.2388059701492529,1.462686567164178,1.835820895522387,2.2835820895522376,2.731343283582088,3.1791044776119386,,,,,,,8,True,True,False,False,"[2905, 2907, 2908]",,,,,,False
2930,2023-08-21T19:19:09,C98,USDT,short,"[0.136, 0.13]",0.133,0.126,"[0.139, 0.142, 0.145, 0.148, 0.154, 0.16, 0.166, 0.172, 0.18]","Coin: #C98/USDT

Long Set-Up

Leverage: 5-10x

#C98 already Breaked out the downtrend channel and looking bullish.

Entry: 0.1360 - 0.1300$(Buy Partially)

Targets: 0.1390 - 0.1420 - 0.1450 - 0.1480 - 0.1540 - 0.1600 - 0.1660 - 0.1720 - 0.1800$(Short-mid term)

Stoploss: 0.1260$",0.0451127819548872,0.0526315789473684,9,0.8571428571428571,1.2857142857142818,1.7142857142857104,2.142857142857139,2.999999999999996,3.857142857142853,4.71428571428571,5.571428571428563,6.714285714285706,,,,,,2,True,False,True,False,"[2931, 2951, 2953]",,,,,,False
2932,2023-08-21T19:45:45,ICX,USDT,short,"[0.168, 0.18]",0.174,0.195,"[0.164, 0.16, 0.156, 0.152, 0.145, 0.138, 0.13, 0.125, 0.11, 0.1]","Coin: #ICX/USDT

Short Set-Up

Leverage: 5-10x

#ICX already Breaked down the Head and shoulder pattern and looking Bearish.

Entry: 0.1680 - 0.1800$(Enter Partially)

Targets: 0.1640 - 0.1600 - 0.1560 - 0.1520 - 0.1450 - 0.1380 - 0.1300 - 0.1250 - 0.1100 - 0.1000$(Short-mid term)

Stoploss: 0.1950$",0.0689655172413792,0.1206896551724139,10,0.4761904761904749,0.6666666666666653,0.8571428571428559,1.0476190476190463,1.3809523809523796,1.7142857142857115,2.0952380952380927,2.333333333333331,3.0476190476190443,3.52380952380952,,,,,2,True,False,True,False,"[2933, 2945, 3023]",,,,,,False
2934,2023-08-21T20:17:37,AUDIO,USDT,short,"[0.1555, 0.165]",0.16025,0.175,"[0.151, 0.148, 0.144, 0.14, 0.135, 0.128, 0.124, 0.118, 0.11, 0.1]","Coin: #AUDIO/USDT

Short Set-Up

Leverage: 5-10x

#AUDIO already Breaked down the Bear flag and looking Bearish.

Entry: 0.1555 - 0.1650$(Enter Partially)

Targets: 0.1510 - 0.1480 - 0.1440 - 0.1400 - 0.1350 - 0.1280 - 0.1240 - 0.1180 - 0.1100 - 0.1000$(Short-mid term)

Stoploss: 0.1750$",0.0592823712948518,0.0920436817472698,10,0.6271186440677978,0.8305084745762727,1.1016949152542397,1.3728813559322042,1.7118644067796625,2.186440677966104,2.4576271186440706,2.8644067796610204,3.406779661016953,4.084745762711869,,,,,3,True,False,True,False,"[2935, 2944, 2950, 2984]",,,,,,False
2939,2023-08-22T12:12:33,MANA,USDT,short,"[0.304, 0.295]",0.2995,0.285,"[0.31, 0.315, 0.322, 0.328, 0.34, 0.35, 0.36, 0.37]","Coin: #MANA/USDT

Long Set-Up

Leverage: 5-10x

Entry: 0.3040 - 0.2950$(Buy Partially)

Targets: 0.3100 - 0.3150 - 0.3220 - 0.3280 - 0.3400 - 0.3500 - 0.3600 - 0.3700$(Short Term)

Stoploss: 0.2850$",0.0300500834724541,0.0484140233722871,8,0.7241379310344828,1.0689655172413792,1.5517241379310345,1.9655172413793105,2.793103448275862,3.4827586206896517,4.172413793103445,4.8620689655172376,,,,,,,2,True,False,True,False,"[2940, 2943, 2947, 2954, 2958, 2989, 2991, 3011, 3013, 3015, 3020, 3022, 3027, 3029, 3032, 3035]",,,,,,False
2942,2023-08-22T20:11:30,1000SHIB,USDT,short,"[0.0078, 0.0082]",0.008,0.0085,"[0.0077, 0.0075, 0.0073, 0.0071, 0.0068, 0.0065, 0.0063, 0.006]","Coin: #1000SHIB/USDT

Short Set-Up

Leverage: 5-10x

#SHIB already Breaked down the Head and shoulder pattern and looking Bearish.

Entry: 0.007800 - 0.008200$(Enter Partially)

Targets: 0.007700 - 0.007500 - 0.007300 - 0.007100 - 0.006800 - 0.006500 - 0.006300 - 0.006000$(Short Term)

Stoploss: 0.008500$",0.0500000000000001,0.0625,8,0.5999999999999993,1.0,1.399999999999999,1.7999999999999978,2.399999999999999,2.9999999999999982,3.399999999999997,3.999999999999997,,,,,,,2,True,False,True,False,"[2943, 2949]",,,,,,False
2946,2023-08-22T22:39:40,DYDX,USDT,short,"[1.9, 2.0]",1.95,2.1,"[1.86, 1.82, 1.78, 1.74, 1.66, 1.58, 1.52, 1.46, 1.4]","Coin: #DYDX/USDT

Short Set-Up

Leverage: 5-10x

#DYDX already Breaked down the traingle and looking Bearish.

Entry: 1.900 - 2.000$(Enter Partially)

Targets: 1.860 - 1.820 - 1.780 - 1.740 - 1.660 - 1.580 - 1.520 - 1.460 - 1.400$(Short Term)

Stoploss: 2.100$",0.0512820512820513,0.076923076923077,9,0.5999999999999985,0.8666666666666651,1.1333333333333315,1.3999999999999986,1.933333333333332,2.466666666666664,2.866666666666664,3.2666666666666635,3.666666666666664,,,,,,2,True,False,True,False,"[2947, 2948]",,,,,,False
2957,2023-08-23T22:22:30,WOO,USDT,short,"[0.184, 0.18]",0.182,0.17,"[0.19, 0.194, 0.198, 0.202, 0.21, 0.218, 0.226, 0.232, 0.24]","Coin: #WOO/USDT

Long Set-Up

Leverage: 5-10x

#WOO already Breaked out the downtrend channel and looking bullish.

Entry: 0.184 - 0.180$(Buy Partially)

Targets: 0.190 - 0.194 - 0.198 - 0.202 - 0.210 - 0.218 - 0.226 - 0.232 - 0.240$(Short Term)

Stoploss: 0.170$",0.0219780219780219,0.0659340659340658,9,0.6666666666666682,1.0000000000000022,1.3333333333333364,1.6666666666666703,2.3333333333333366,3.0000000000000044,3.6666666666666727,4.166666666666674,4.83333333333334,,,,,,0,False,False,False,True,[2958],,,,,,False
2963,2023-08-24T20:52:59,BLZ,USDT,short,"[0.126, 0.132]",0.129,0.136,"[0.124, 0.121, 0.118, 0.115, 0.111, 0.106, 0.1, 0.095, 0.09]","Coin: #BLZ/USDT

Short Set-Up

Leverage: 5-10x

#BLZ already Breaked down the Rising wedge pattern and looking Bearish.

Entry: 0.126 - 0.132$(Enter Partially)

Targets: 0.124 - 0.121 - 0.118 - 0.115 - 0.111 - 0.106 - 0.100 - 0.095 - 0.090$(Short Term)

Stoploss: 0.136$",0.0465116279069767,0.0542635658914729,9,0.7142857142857143,1.1428571428571428,1.5714285714285714,1.999999999999998,2.5714285714285694,3.285714285714284,4.142857142857139,4.857142857142853,5.571428571428568,,,,,,7,True,False,True,False,"[2964, 2965]",,,,,,False
2966,2023-08-25T12:01:19,XRP,USDT,short,"[0.5115, 0.515]",0.51325,0.522,"[0.502, 0.492, 0.482, 0.472, 0.455, 0.435, 0.41]","Coin: #XRP/USDT

Short Set-Up

Leverage: 5-10x

#XRP already Breaked down the Symmetrical Triangle and looking bearish.

Entry: 0.5115 - 0.5150$(Enter Partially)

Targets: 0.5020 - 0.4920 - 0.4820 - 0.4720 - 0.4550 - 0.4350 - 0.4100$(Short Term)

Stoploss: 0.5220$",0.0068192888455919,0.0170482221139796,7,1.2857142857142785,2.4285714285714177,3.571428571428557,4.714285714285696,6.657142857142826,8.942857142857106,11.799999999999953,,,,,,,,0,False,False,False,True,[2970],,,,,,False
2967,2023-08-25T12:24:36,SUI,USDT,short,"[0.5465, 0.56]",0.55325,0.575,"[0.534, 0.524, 0.514, 0.5, 0.48, 0.46, 0.44, 0.42]","Coin: #SUI/USDT

Short Set-Up

Leverage: 5-10x

#SUI already Breaked down the Uptrend channel and looking Bearish.

Entry: 0.5465 - 0.5600$(Enter Partially)

Targets: 0.5340 - 0.5240 - 0.5140 - 0.5000 - 0.4800 - 0.4600 - 0.4400 - 0.4200$(Short Term)

Stoploss: 0.5750$",0.0244012652507909,0.0393131495707183,8,0.88505747126437,1.3448275862069003,1.804597701149431,2.4482758620689737,3.3678160919540345,4.287356321839093,5.206896551724154,6.126436781609215,,,,,,,0,False,False,False,True,[2972],,,,,,False
2988,2023-08-28T20:12:26,ROSE,USDT,short,"[0.0403, 0.0398]",0.04005,0.0394,"[0.041, 0.0418, 0.0426, 0.0434, 0.045, 0.047]","Coin: #ROSE/USDT

Long Set-Up

Leverage: 5-10x

#ROSE already Breaked out the Symmetrical Triangle and looking bullish.

Entry: 0.04030 - 0.03980$(Buy Partially)

Targets: 0.04100 - 0.04180 - 0.04260 - 0.04340 - 0.04500 - 0.04700$(Short Term)

Stoploss: 0.03940$",0.0124843945068664,0.0162297128589264,6,1.46153846153845,2.6923076923076645,3.9230769230768896,5.153846153846114,7.615384615384554,10.692307692307612,,,,,,,,,3,True,False,True,False,"[2989, 3010]",,,,,,False
2990,2023-08-28T20:33:15,SUSHI,USDT,short,"[0.6015, 0.594]",0.59775,0.585,"[0.61, 0.625, 0.64, 0.655, 0.675, 0.7]","Coin: #SUSHI/USDT

Long Set-Up

Leverage: 5-10x

#SUSHI already Breaked out the Ascending triangle and looking bullish.

Entry: 0.6015 - 0.5940$(Buy Partially)

Targets: 0.6100 - 0.6250 - 0.6400 - 0.6550 - 0.6750 - 0.7000$(Short Term)

Stoploss: 0.5850$",0.012547051442911,0.0213299874529486,6,0.960784313725486,2.1372549019607776,3.313725490196069,4.490196078431361,6.058823529411749,8.019607843137226,,,,,,,,,0,False,False,False,True,"[2991, 2993]",,,,,,False
3012,2023-08-30T22:38:06,SNX,USDT,short,"[2.0, 2.02]",2.01,2.05,"[1.96, 1.92, 1.88, 1.84, 1.76, 1.68, 1.6]","Coin: #SNX/USDT

Short Set-Up

Leverage: 5-10x

#SNX already Breaked down the Descending Traingle and looking Bearish.

Entry: 2.000 - 2.020$(Enter Partially)

Targets: 1.960 - 1.920 - 1.880 - 1.840 - 1.760 - 1.680 - 1.600$(Short Term)

Stoploss: 2.050$",0.0099502487562189,0.0199004975124378,7,1.2499999999999944,2.2499999999999947,3.2499999999999947,4.249999999999989,6.249999999999989,8.24999999999999,10.249999999999984,,,,,,,,2,True,False,True,False,"[3013, 3016, 3018]",,,,,,False
3014,2023-08-30T22:58:11,KLAY,USDT,short,"[0.1385, 0.15]",0.14425,0.16,"[0.135, 0.132, 0.129, 0.126, 0.12, 0.115, 0.11, 0.104, 0.094, 0.084, 0.074, 0.06]","Coin: #KLAY/USDT

Short Set-Up

Leverage: 5-10x

#KLAY already Breaked down the Head and shoulder pattern and looking Bearish.

Entry: 0.1385 - 0.1500$( Enter Partially)

Targets: 0.1350 - 0.1320 - 0.1290 - 0.1260 - 0.1200 - 0.1150 - 0.1100 - 0.1040 - 0.0940 - 0.0840 - 0.0740 - 0.0600$(Mid- long term)

Stoploss: 0.1600$",0.0797227036395146,0.1091854419410746,12,0.5873015873015855,0.777777777777776,0.9682539682539664,1.158730158730157,1.539682539682538,1.8571428571428543,2.174603174603172,2.5555555555555527,3.190476190476187,3.825396825396821,4.460317460317456,5.349206349206344,,,0,False,False,False,True,"[3015, 3017, 3038, 3067, 3077, 3089]",,,,,,False
3019,2023-09-01T09:31:23,SAND,USDT,short,"[0.308, 0.315]",0.3115,0.32,"[0.302, 0.296, 0.29, 0.284, 0.275, 0.265, 0.25, 0.23]","Coin: #SAND/USDT

Short Set-Up

Leverage: 5-10x

#SAND already Breaked down the Bear flag and looking Bearsish.

Entry: 0.3080 - 0.3150$(Enter Partially)

Targets: 0.3020 - 0.2960 - 0.2900 - 0.2840 - 0.2750 - 0.2650 - 0.2500 - 0.2300$(Short-mid term)

Stoploss: 0.3200$",0.0224719101123595,0.0272873194221509,8,1.1176470588235294,1.8235294117647056,2.5294117647058822,3.235294117647059,4.294117647058817,5.470588235294112,7.235294117647053,9.588235294117638,,,,,,,5,True,False,True,False,"[3020, 3025, 3066, 3075, 3088]",,,,,,False
3021,2023-09-01T09:42:01,NEO,USDT,short,"[7.015, 7.2]",7.1075,7.4,"[6.85, 6.7, 6.55, 6.4, 6.2, 6.0, 5.75, 5.4]","Coin: #NEO/USDT

Short Set-Up

Leverage: 5-10x

#NEO already Breaked down the Bear flag and looking Bearish.

Entry: 7.015 - 7.200$(Enter Partially)

Targets: 6.850 - 6.700 - 6.550 - 6.400 - 6.200 - 6.000 - 5.750 - 5.400$(Short Term)

Stoploss: 7.400$",0.02602884277172,0.0411537108688006,8,0.88034188034188,1.3931623931623902,1.905982905982904,2.4188034188034138,3.1025641025640973,3.786324786324781,4.641025641025634,5.837606837606828,,,,,,,1,True,False,True,False,"[3022, 3024]",,,,,,False
3028,2023-09-01T21:49:33,BAND,USDT,short,"[1.045, 1.08]",1.0625,1.11,"[1.02, 1.0, 0.98, 0.96, 0.93, 0.9, 0.86, 0.82]","Coin: #BAND/USDT

Short Set-Up

Leverage: 5-10x

#BAND already Breaked down the Ascending channel and looking Bearish.

Entry: 1.045 - 1.080$(Enter Partially)

Targets: 1.020 - 1.000 - 0.980 - 0.960 - 0.930 - 0.900 - 0.860 - 0.820$(Short Term)

Stoploss: 1.110$",0.0329411764705883,0.0447058823529412,8,0.8947368421052609,1.3157894736842075,1.7368421052631546,2.1578947368421018,2.7894736842105194,3.42105263157894,4.263157894736834,5.105263157894727,,,,,,,4,True,False,True,False,"[3029, 3030, 3064]",,,,,,False
3034,2023-09-02T21:14:29,SKL,USDT,short,"[0.0203, 0.0215]",0.0209,0.0222,"[0.0198, 0.0194, 0.019, 0.0186, 0.0178, 0.017, 0.016, 0.015]","Coin: #SKL/USDT

Short Set-Up

Leverage: 5-10x

#SKL already Breaked down the Bear flag and looking Bearish.

Entry: 0.02030 - 0.02150$(Enter Partially)

Targets: 0.01980 - 0.01940 - 0.01900 - 0.01860 - 0.01780 - 0.01700 - 0.01600 - 0.01500$(Short-mid term)

Stoploss: 0.02220$",0.0574162679425837,0.0622009569377991,8,0.846153846153842,1.15384615384615,1.461538461538458,1.7692307692307658,2.384615384615379,2.999999999999992,3.76923076923076,4.5384615384615286,,,,,,,2,True,False,True,False,"[3035, 3092, 3097, 3103]",,,,,,False
3040,2023-09-05T13:23:51,REEF,USDT,long,"[0.00147, 0.0014]",0.001435,0.0013,"[0.00156, 0.0016, 0.00164, 0.00168, 0.00176, 0.00184, 0.00192, 0.002, 0.00215, 0.00225, 0.0024]","Coin: #REEF/USDT

Long Set-Up

Leverage: 5-10x

#REEF already Breaked Out the Falling wedge pattern and looking bullish.

Entry: 0.001470 - 0.001400$(Buy Partially)

Targets: 0.001560 - 0.001600 - 0.001640 - 0.001680 - 0.001760 - 0.001840 - 0.001920 - 0.002000 - 0.002150 - 0.002250 - 0.002400$(Mid-long term)

Stoploss: 0.001300$",0.048780487804878,0.0940766550522649,11,0.9259259259259242,1.222222222222221,1.5185185185185162,1.8148148148148129,2.4074074074074048,2.999999999999997,3.592592592592589,4.185185185185181,5.2962962962962905,6.037037037037029,7.148148148148139,,,,2,True,False,True,False,"[3041, 3042, 3058]",,,,,,False
3047,2023-09-07T20:26:38,ENJ,USDT,long,"[0.26, 0.245]",0.2525,0.23,"[0.266, 0.272, 0.278, 0.284, 0.295, 0.31, 0.325, 0.34, 0.37, 0.4, 0.42, 0.45]","Coin: #ENJ/USDT

Long Set-Up

Leverage: 5-10x

#ENJ already Breaked out the Traingle and looking Bullish.

Entry: 0.2600 - 0.2450$(Buy Partially)

Targets: 0.2660 - 0.2720 - 0.2780 - 0.2840 - 0.2950 - 0.3100 - 0.3250 - 0.3400 - 0.3700 - 0.4000 - 0.4200 - 0.4500$(Mid-long term)

Stoploss: 0.2300$",0.0594059405940594,0.089108910891089,12,0.6000000000000008,0.8666666666666677,1.1333333333333346,1.3999999999999992,1.8888888888888888,2.555555555555556,3.222222222222224,3.888888888888891,5.222222222222224,6.555555555555559,7.444444444444446,8.77777777777778,,,12,True,True,False,False,"[3048, 3058, 3061, 3063, 3064, 3065, 3066, 3067, 3068, 3071, 3072, 3073, 3074, 3075, 3077, 3078, 3081, 3084, 3088, 3089, 3096, 3097, 3101, 3103, 3112, 3113, 3115, 3116, 3121, 3125]",,,,,,False
3054,2023-09-09T10:06:38,DENT,USDT,short,"[0.000632, 0.00062]",0.000626,0.00061,"[0.000646, 0.00066, 0.000674, 0.000688, 0.00071, 0.00073, 0.00075]","Coin: #DENT/USDT

Long Set-Up

Leverage: 5-10x

#DENT already Breaked out the Traingle and looking Bullish.

Entry: 0.000632 - 0.000620$(Enter Partially)

Targets: 0.000646 - 0.000660 - 0.000674 - 0.000688 - 0.000710 - 0.000730 - 0.000750$(Short Term)

Stoploss: 0.000610$",0.0191693290734823,0.02555910543131,7,1.2499999999999916,2.124999999999989,2.9999999999999862,3.874999999999984,5.249999999999978,6.49999999999997,7.749999999999968,,,,,,,,0,False,False,False,True,"[3055, 3062]",,,,,,False
3056,2023-09-09T12:39:06,NKN,USDT,short,"[0.0964, 0.091]",0.0937,0.087,"[0.1, 0.102, 0.105, 0.108, 0.11, 0.114, 0.118, 0.122, 0.128, 0.134, 0.14]","Coin: #NKN/USDT

Long Set-Up

Leverage: 5-10x

#NKN already Breaked Out the Traingle and looking Bullish.

Entry: 0.09640 - 0.09100$(Enter Partially)

Targets: 0.10000 - 0.10200 - 0.10500 - 0.10800 - 0.11000 - 0.11400 - 0.11800 - 0.12200 - 0.12800 - 0.13400 - 0.14000$(Short-mid term)

Stoploss: 0.08700$",0.0576307363927428,0.0715048025613661,11,0.940298507462685,1.2388059701492498,1.6865671641791002,2.1343283582089505,2.4328358208955176,3.0298507462686515,3.626865671641783,4.223880597014917,5.119402985074617,6.014925373134318,6.910447761194019,,,,0,False,False,False,True,[3057],,,,,,False
3059,2023-09-09T23:21:27,TOMO,USDT,short,"[1.247, 1.3]",1.2735,1.33,"[1.22, 1.19, 1.17, 1.14, 1.1, 1.05, 1.0, 0.95, 0.9]","Coin: #TOMO/USDT

Short Set-Up

Leverage: 5-10x

#TOMO already Breaked down the traingle and looking Bearish.

Entry: 1.2470 - 1.3000$(Enter Partially)

Targets: 1.2200 - 1.1900 - 1.1700 - 1.1400 - 1.1000 - 1.0500 - 1.0000 - 0.9500 - 0.9000$(Short-mid term)

Stoploss: 1.3300$",0.0416175893207694,0.044365920691009,9,0.9469026548672586,1.4778761061946928,1.8318584070796489,2.362831858407083,3.0707964601769917,3.9557522123893816,4.840707964601772,5.725663716814162,6.61061946902655,,,,,,3,True,False,True,False,"[3060, 3063, 3074]",,,,,,False
3079,2023-09-11T21:52:44,DOT,USDT,short,"[3.94, 4.2]",4.07,4.4,"[3.8, 3.7, 3.6, 3.5, 3.35, 3.2, 3.05, 2.9, 2.6, 2.3, 2.0]","Coin: #DOT/USDT

Short Set-Up

Leverage: 5-10x

#DOT already Breaked down the Descending Traingle and looking Bearish.

Entry: 3.940 - 4.200$( Enter Partially)

Targets: 3.800 - 3.700 - 3.600 - 3.500 - 3.350 - 3.200 - 3.050 - 2.900 - 2.600 - 2.300 - 2.000$(Short-mid term)

Stoploss: 4.400$",0.0638820638820639,0.0810810810810811,11,0.8181818181818195,1.121212121212121,1.4242424242424243,1.7272727272727275,2.181818181818182,2.636363636363636,3.090909090909092,3.545454545454546,4.454545454545454,5.363636363636364,6.2727272727272725,,,,0,False,False,False,True,[3080],,,,,,False
3090,2023-09-14T22:01:00,REN,USDT,short,"[0.0459, 0.044]",0.04495,0.0425,"[0.0468, 0.0478, 0.0488, 0.0498, 0.0514, 0.0532, 0.0545, 0.056]","Coin: #REN/USDT

Long Set-Up

Leverage: 5-10x

#REN already Breaked out the Falling wedge pattern and looking bullish.

Entry: 0.04590 - 0.04400$(Buy Partially)

Targets: 0.04680 - 0.04780 - 0.04880 - 0.04980 - 0.05140 - 0.05320 - 0.05450 - 0.05600$(Short Term)

Stoploss: 0.04250$",0.0422691879866519,0.0545050055617352,8,0.7551020408163253,1.1632653061224478,1.5714285714285705,1.9795918367346903,2.632653061224488,3.3673469387755066,3.8979591836734655,4.510204081632651,,,,,,,4,True,False,True,False,"[3091, 3096, 3101, 3104, 3106, 3112, 3127, 3132, 3138, 3171]",,,,,,False
3092,2023-09-14T22:22:50,SKL,USDT,short,"[0.023, 0.0215]",0.02225,0.02,"[0.0236, 0.0242, 0.0248, 0.0254, 0.0265, 0.028, 0.0295, 0.031, 0.033, 0.035]","Coin: #SKL/USDT

Long Set-Up

Leverage: 5-10x

#SKL already Breaked out the Falling wedge pattern and looking bullish.

Entry: 0.02300 - 0.02150$(Buy Partially)

Targets: 0.02360 - 0.02420 - 0.02480 - 0.02540 - 0.02650 - 0.02800 - 0.02950 - 0.03100 - 0.03300 - 0.03500$(Short-mid term)

Stoploss: 0.02000$",0.0674157303370787,0.1011235955056179,10,0.6000000000000006,0.8666666666666674,1.1333333333333342,1.400000000000001,1.8888888888888904,2.555555555555558,3.222222222222224,3.888888888888892,4.777777777777782,5.666666666666672,,,,,2,True,False,True,False,"[3093, 3097, 3103]",,,,,,False
3099,2023-09-16T00:11:43,1000XEC,USDT,short,"[0.0238, 0.0225]",0.02315,0.0215,"[0.0244, 0.025, 0.0256, 0.0262, 0.0275, 0.0285, 0.03, 0.0315, 0.034]","Coin: #1000XEC/USDT

Long Set-Up

Leverage: 5-10x

#1000XEC already Breaked out the Traingle and looking Bullish.

Entry: 0.02380 - 0.02250$(Buy Partially)

Targets: 0.02440 - 0.02500 - 0.02560 - 0.02620 - 0.02750 - 0.02850 - 0.03000 - 0.03150 - 0.03400$(Short-mid term)

Stoploss: 0.02150$",0.0561555075593953,0.0712742980561556,9,0.7575757575757572,1.1212121212121202,1.4848484848484833,1.8484848484848464,2.6363636363636327,3.2424242424242387,4.151515151515145,5.060606060606053,6.575757575757568,,,,,,5,True,False,True,False,"[3100, 3113, 3115]",,,,,,False
3104,2023-09-16T23:26:02,COTI,USDT,short,"[0.0432, 0.041]",0.0421,0.0395,"[0.044, 0.045, 0.046, 0.047, 0.0485, 0.05, 0.052]","Coin: #COTI/USDT

Long Set-Up

Leverage: 5-10x

#COTI already Breaked out the downtrend channel and looking bullish.

Entry: 0.04320 - 0.04100$

Targets: 0.04400 - 0.04500 - 0.04600 - 0.04700 - 0.04850 - 0.05000 - 0.05200$(Short Term)

Stoploss: 0.03950$",0.0522565320665083,0.0617577197149643,7,0.7307692307692308,1.115384615384616,1.500000000000001,1.8846153846153864,2.4615384615384643,3.0384615384615423,3.80769230769231,,,,,,,,1,True,False,True,False,"[3105, 3153]",,,,,,False
3106,2023-09-16T23:33:47,UNI,USDT,short,"[4.333, 4.2]",4.266500000000001,4.1,"[4.45, 4.55, 4.65, 4.75, 4.9, 5.1, 5.3]","Coin: #UNI/USDT

Long Set-Up

Leverage: 5-10x

#UNI already Breaked out the downtrend channel and looking bullish.

Entry: 4.333 - 4.200$(Enter Partially)

Targets: 4.450 - 4.550 - 4.650 - 4.750 - 4.900 - 5.100 - 5.300$(Short Term)

Stoploss: 4.100$",0.0311730926989335,0.0390249619125749,7,1.102102102102093,1.7027027027026878,2.303303303303288,2.903903903903883,3.804804804804781,5.006006006005971,6.207207207207166,,,,,,,,1,True,False,True,False,"[3107, 3116, 3181]",,,,,,False
3119,2023-09-19T13:38:45,FLM,USDT,short,"[0.095, 0.093]",0.094,0.091,"[0.097, 0.099, 0.1011, 0.103, 0.107, 0.011, 0.115, 0.12]","Coin: #FLM/USDT

Long Set-Up

Leverage: 5-10x

#FLM already Breaked out the Symmetrical Triangle and looking bullish.

Entry: 0.0950 - 0.0930$(Buy Partially)

Targets: 0.0970 - 0.0990 - 0.1011 - 0.1030 - 0.1070 - 0.0110 - 0.1150 - 0.1200$(Short term)

Stoploss: 0.0910$",0.0212765957446808,0.0319148936170213,8,1.0,1.6666666666666667,2.366666666666663,2.999999999999996,4.333333333333329,27.666666666666643,6.999999999999996,8.666666666666657,,,,,,,3,True,False,True,False,"[3120, 3121]",,,,,,False
3127,2023-09-21T12:44:40,XLM,USDT,short,"[0.112, 0.117]",0.1145,0.121,"[0.11, 0.107, 0.104, 0.101, 0.097, 0.093, 0.09]","Coin: #XLM/USDT

Short Set-Up

Leverage: 5-10x

#XLM already Breaked down the uptrend channel and looking Bearish.

Entry: 0.112 - 0.117$(Enter Partially)

Targets: 0.110 - 0.107 - 0.104 - 0.101 - 0.097 - 0.093 - 0.090$(Short Term)

Stoploss: 0.121$",0.0436681222707424,0.0567685589519649,7,0.6923076923076937,1.1538461538461564,1.6153846153846187,2.0769230769230798,2.692307692307696,3.307692307692313,3.769230769230775,,,,,,,,0,False,False,False,True,"[3128, 3184]",,,,,,False
3129,2023-09-21T15:56:37,INJ,USDT,short,"[7.1, 7.3]",7.199999999999999,7.5,"[6.95, 6.8, 6.65, 6.5, 6.2, 6.0, 5.8]","Coin: #INJ/USDT

Short Set-up

Leverage: 5-10x

#INJ already break down the Rising wedge pattern and looking bearish.

Entry: 7.100 - 7.300$(Enter partially)

Targets: 6.950 - 6.800 - 6.650 - 6.500 - 6.200 - 6.000 - 5.800$(Short term)

Stoploss: 7.500$",0.0277777777777778,0.0416666666666667,7,0.8333333333333284,1.3333333333333284,1.8333333333333253,2.333333333333325,3.3333333333333224,3.999999999999988,4.666666666666654,,,,,,,,1,True,False,True,False,"[3130, 3141]",,,,,,False
3135,2023-09-22T19:35:30,RVN,USDT,short,"[0.0151, 0.0154]",0.01525,0.0156,"[0.0148, 0.0145, 0.0142, 0.0139, 0.0134, 0.0129, 0.0125]","Coin: #RVN/USDT

Short Set-Up

Leverage: 5-10x

#RVN already Breaked down the Rising wedge pattern and looking Bearish.

Entry: 0.01510 - 0.01540$

Targets: 0.01480 - 0.01450 - 0.01420 - 0.01390 - 0.01340 - 0.01290 - 0.01250$

Stoploss: 0.01560$",0.0196721311475409,0.0229508196721311,7,1.2857142857142845,2.1428571428571423,3.0,3.857142857142863,5.285714285714289,6.714285714285721,7.857142857142863,,,,,,,,2,True,False,True,False,"[3136, 3146, 3148]",,,,,,False
3154,2023-09-26T14:27:09,AVAX,USDT,short,"[9.04, 8.8]",8.92,8.6,"[9.25, 9.45, 9.7, 9.9, 10.2, 10.6, 11.2]","Coin: #AVAX/USDT

Long Set-Up

Leverage: 5-10x

#AVAX already Breaked out the Falling wedge pattern and looking bullish.

Entry: 9.040 - 8.800$(Enter Partially)

Targets: 9.250 - 9.450 - 9.700 - 9.900 - 10.200 - 10.600 - 11.200$(Short Term)

Stoploss: 8.600$",0.0269058295964123,0.0358744394618834,7,1.0312499999999991,1.6562499999999964,2.437499999999996,3.0624999999999987,3.9999999999999942,5.249999999999995,7.124999999999992,,,,,,,,6,True,False,True,False,"[3155, 3180, 3213, 3224, 3237, 3240, 3241, 3243]",,,,,,False
