message_id,date,symbol,pair,side,entry_values,entry_mid,stop_loss,targets,raw_text,entry_range_pct,stop_loss_pct,number_of_targets,tp1_R,tp2_R,tp3_R,tp4_R,tp5_R,tp6_R,tp7_R,tp8_R,tp9_R,tp10_R,tp11_R,tp12_R,tp13_R,tp14_R,highest_target_hit,was_profitable,was_full_tp,was_partial_tp,was_loss,had_unresolved_profit_signal,linked_update_ids
5802,2025-04-16T00:25:31,LEVER,USDT,short,"[0.000409, 0.000425]",0.000417,0.00044,"[0.0004, 0.00039, 0.00038, 0.00037, 0.000345, 0.00032]","Coin: #LEVER/USDT

Short Set-Up 

Leverage: 5-10x

#LEVER already breaked down the Bear flag and looking bearish.

Entry: 0.0004090 - 0.0004250$(Enter partially)

Targets: 0.0004000 - 0.0003900 - 0.0003800 - 0.0003700 - 0.0003450 - 0.0003200$(Short term)

Stop-loss: 0.0004400$",0.03836930455635481,0.05515587529976023,6,0.7391304347826073,1.1739130434782603,1.6086956521739109,2.043478260869564,3.130434782608694,4.217391304347822,,,,,,,,,6,True,True,False,False,True,"[5803, 5804, 5805, 5806, 5807, 5808, 5812, 5813, 5814, 5815, 5816, 5817, 5818, 5819, 5821, 5822, 5823, 5824, 5825, 5826, 5827, 5828, 5829, 5830, 5831, 5832, 5838, 5843, 5845, 5847, 5852, 5853, 5854, 5856, 5857, 5859, 5870, 5871, 5872, 5873, 5874, 5875, 5876, 5878, 5880, 5881, 5882, 5883, 5884, 5885, 5886, 5887, 5888, 5890, 5891, 5893, 5894, 5896, 5897, 5898, 5900, 5901, 5902, 5903, 5905, 5906, 5907, 5909, 5910, 5912, 5913, 5914, 5919, 5923, 5924, 5925]"
6075,2025-06-11T00:33:37,LEVER,USDT,long,"[0.000486, 0.00047]",0.000478,0.00045,"[0.0005, 0.000515, 0.000525, 0.00054, 0.000565, 0.00059, 0.00062]","Coin: #LEVERUSDT

Long Set-Up

Leverage: 5-10x

#LEVER already broke out of the falling wedge pattern and is looking bullish.

Entry: $0.0004860 - $0.0004700 (Buy partially)

Targets: $0.0005000 - $0.0005150 - $0.0005250 - $0.0005400 - $0.0005650 - $0.0005900 - $0.0006200 (Short-mid term)

Stop-loss: $0.0004500",0.03347280334728035,0.05857740585774065,7,0.7857142857142846,1.3214285714285712,1.678571428571425,2.2142857142857113,3.107142857142852,3.999999999999996,5.071428571428565,,,,,,,,7,True,True,False,False,True,"[6076, 6080, 6081, 6083, 6084, 6085, 6087, 6088, 6090, 6091, 6092, 6094, 6095, 6098, 6099, 6100, 6101, 6102, 6104, 6105, 6106, 6107, 6110, 6111, 6112, 6113, 6114, 6116, 6117, 6118, 6119, 6120, 6121, 6122, 6123, 6124, 6125, 6128, 6129, 6130, 6131, 6134, 6137, 6138, 6139, 6140, 6141, 6142, 6143, 6144, 6145, 6155, 6158, 6159, 6161, 6162, 6163, 6171, 6172, 6173, 6174, 6176, 6178, 6179, 6181, 6182, 6183, 6184, 6185, 6187, 6188, 6189, 6190, 6191, 6192, 6194]"
6210,2025-07-16T21:05:07,ACT,USDT,long,"[0.0477, 0.0465]",0.0471,0.045,"[0.049, 0.0505, 0.052, 0.0535, 0.056]","Coin: #ACTUSDT

Long Signal

Leverage: 5-10x

#ACT has already broken out of the cup and handle pattern and is looking bullish.

Entry: 0.04770 - 0.04650$ (Buy partially)

Targets: 0.04900 - 0.05050 - 0.05200 - 0.05350 - 0.05600$ (Short term)

Stoploss: 0.04500$",0.025477707006369418,0.04458598726114659,5,0.9047619047619022,1.6190476190476155,2.3333333333333255,3.047619047619039,4.2380952380952275,,,,,,,,,,1,True,False,True,False,True,"[6211, 6213, 6237, 6241, 6242]"
6247,2025-07-26T21:52:41,REZ,USDT,long,"[0.01308, 0.0128]",0.01294,0.0124,"[0.0134, 0.0138, 0.0141, 0.0144, 0.0152, 0.016, 0.017]","Coin: #REZUSDT

Long Set-Up

Leverage: 5-10x

#REZ already broke out of the falling wedge pattern and is looking bullish.

Entry: 0.01308 - 0.01280$ (Buy partially)

Targets: 0.01340 - 0.01380 - 0.01410 - 0.01440 - 0.01520 - 0.01600 - 0.01700$ (Short term)

Stoploss: 0.01240$",0.0216383307573415,0.04173106646058737,7,0.8518518518518516,1.5925925925925903,2.1481481481481453,2.7037037037037,4.185185185185181,5.666666666666662,7.518518518518513,,,,,,,,0,False,False,False,True,True,"[6248, 6252]"
6455,2025-09-04T17:56:03,BNB,USDT,short,"[845.0, 852.0]",848.5,860.0,"[828.0, 808.0, 792.0, 776.0, 760.0]","Coin: #BNBUSDT

Direction: Short

Leverage: 5-10x

#BNB already broke down the symmetrical triangle and is looking bearish.

Entry: 845 - 852$ (Enter partially)

Targets: 828 - 808 - 792 - 776 - 760$ (Short term)

Stoploss: 860$",0.008249852681202121,0.013553329404832056,5,1.7826086956521738,3.5217391304347827,4.913043478260869,6.304347826086956,7.695652173913044,,,,,,,,,,0,False,False,False,True,True,"[6456, 6461, 6464, 6465, 6489, 6524, 6534]"
6497,2025-09-13T08:35:24,DENT,USDT,long,"[0.000795, 0.00077]",0.0007825,0.00074,"[0.000815, 0.000835, 0.000855, 0.00087, 0.0009]","Coin: #DENTUSDT

Direction: Long

Leverage: 10x

#DENT has already broken out of the downtrend channel and is looking bullish.

Entry: 0.000795 - 0.000770$ (Buy partially)

Targets: 0.000815 - 0.000835 - 0.000855 - 0.000870 - 0.000900$ (Short term)

Stoploss: 0.000740$",0.03194888178913746,0.05431309904153355,5,0.7647058823529406,1.2352941176470593,1.7058823529411757,2.058823529411765,2.7647058823529407,,,,,,,,,,0,False,False,False,True,True,"[6498, 6504]"
6582,2025-10-13T23:20:22,ETH,USDT,long,"[4280.0, 4160.0]",4220.0,4040.0,"[4360.0, 4480.0, 4600.0, 4720.0, 5000.0]","Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

#ETH has already broken out of the cup and handle pattern and is looking bullish.

Entry: 4280 - 4160$ (Buy partially)

Targets: 4360 - 4480 - 4600 - 4720 - 5000$ (Short term)

Stoploss: 4040$",0.02843601895734597,0.04265402843601896,5,0.7777777777777778,1.4444444444444444,2.111111111111111,2.7777777777777777,4.333333333333333,,,,,,,,,,2,True,False,True,False,True,"[6583, 6589, 6592, 6596, 6607, 6635, 6636, 6642, 6645, 6664, 6676, 6683, 6700]"
6584,2025-10-13T23:27:51,OP,USDT,long,"[0.506, 0.5]",0.503,0.485,"[0.52, 0.532, 0.544, 0.556, 0.585, 0.621]","Coin: #OPUSDT

Direction: Long

Leverage: 5-10x

#OP already broke out of the ascending triangle and is looking bullish.

Entry: 0.5060 - 0.5000$ (Buy partially)

Targets: 0.5200 - 0.5320 - 0.5440 - 0.5560 - 0.5850 - 0.6210$ (Short term)

Stoploss: 0.4850$",0.011928429423459255,0.03578528827037777,6,0.9444444444444444,1.6111111111111112,2.2777777777777777,2.9444444444444446,4.555555555555549,6.555555555555549,,,,,,,,,0,False,False,False,True,True,"[6585, 6590, 6592, 6594, 6610, 6612, 6614, 6619, 6623, 6625, 6634, 6636, 6639, 6646, 6649, 6651, 6653, 6658, 6660, 6662, 6666, 6668, 6670, 6674, 6675, 6676, 6677, 6679, 6684, 6686, 6689, 6695, 6699, 6700, 6702, 6704, 6706]"
6636,2025-10-26T21:24:10,ETH,USDT,long,"[4060.0, 3960.0]",4010.0,3880.0,"[4150.0, 4250.0, 4350.0, 4450.0, 4600.0, 4800.0]","Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

#ETH already broke out of the symmetrical triangle and is looking bullish.

Entry: 4060 - 3960$ (Buy partially)

Targets: 4150 - 4250 - 4350 - 4450 - 4600 - 4800$ (Short term)

Stoploss: 3880$",0.02493765586034913,0.032418952618453865,6,1.0769230769230769,1.8461538461538463,2.6153846153846154,3.3846153846153846,4.538461538461538,6.076923076923077,,,,,,,,,2,True,False,True,False,True,"[6637, 6642, 6645, 6664, 6676, 6683, 6700, 6711, 6720, 6733, 6739, 6750]"
6947,2026-02-18T20:40:29,ENJ,USDT,short,"[0.0203, 0.021]",0.02065,0.0215,"[0.02, 0.0196, 0.0192, 0.0188, 0.0178, 0.0165]","Coin: #ENJUSDT

Direction: Short

Leverage: 5-10x

It has already broken down a symmetrical triangle and is looking bearish.

Entry: $0.02030 - $0.02100 (Enter partially)

Targets: $0.02000 - $0.01960 - $0.01920 - $0.01880 - $0.01780 - $0.01650 (Short term)

Stop-loss: $0.02150",0.03389830508474589,0.0411622276029054,6,0.7647058823529458,1.2352941176470664,1.7058823529411873,2.176470588235304,3.352941176470604,4.882352941176491,,,,,,,,,6,True,True,False,False,True,"[6948, 6951, 6952, 6953, 6954, 6956, 6960, 6961, 6962, 6963, 6967, 6970, 6971, 6973, 6979, 6982, 6983, 6988, 6993, 7000, 7001]"
