message_id,date,symbol,pair,side,entry_values,entry_mid,stop_loss,targets,raw_text,entry_range_pct,stop_loss_pct,number_of_targets,tp1_R,tp2_R,tp3_R,tp4_R,tp5_R,tp6_R,tp7_R,tp8_R,tp9_R,tp10_R,tp11_R,tp12_R,tp13_R,tp14_R
1824,2023-04-14T15:24:46,GRT,USDT,long,"[0.1568, 0.153]",0.15489999999999998,0.15,"[0.16, 0.163, 0.166, 0.169, 0.176, 0.184, 0.19]","Coin: #GRT/USDT

Long Set-Up 

Leverage: 5-10x

#GRT already Breaked out the ascending triangle and looking bullish.

Entry: 0.15680 - 0.15300$(Buy Partially)

Targets: 0.16000 - 0.16300 - 0.16600 - 0.16900 - 0.17600 - 0.18400 - 0.19000$(Short Term)

Stoploss: 0.15000$",0.024531956100710125,0.03163331181407352,7,1.0408163265306192,1.6530612244898049,2.2653061224489908,2.8775510204081765,4.306122448979604,5.9387755102041,7.163265306122471,,,,,,,
1830,2023-04-15T09:41:20,XEM,USDT,long,"[0.042, 0.041]",0.0415,0.04,"[0.043, 0.0436, 0.0444, 0.0454, 0.047, 0.049, 0.0505, 0.052]","Coin: #XEM/USDT

Long Set-Up

Leverage: 5-10x

#XEM already Breaked out the Ascending triangle and looking bullish .

Entry: 0.0420 - 0.0410$(Buy Partially)

Targets: 0.0430 - 0.0436 - 0.0444 - 0.0454 - 0.0470 - 0.0490 - 0.0505 - 0.0520$(Short Term)

Stoploss: 0.0400$",0.024096385542168693,0.036144578313253045,8,0.9999999999999953,1.3999999999999972,1.9333333333333316,2.5999999999999983,3.666666666666662,4.999999999999996,5.999999999999996,6.999999999999991,,,,,,
1834,2023-04-15T10:30:49,CFX,USDT,short,"[0.373, 0.4]",0.3865,0.42,"[0.366, 0.36, 0.352, 0.344, 0.33, 0.314, 0.3, 0.29, 2800.0]","Coin: #CFX/USDT

Short Set-Up

Leverage: 5-10x

#CFX already Breaked down the Ascending Traingle and looking Bearish. 

Entry: 0.3730 - 0.4000$(Enter Partially)

Targets: 0.3660 - 0.3600 - 0.3520 - 0.3440 - 0.3300 - 0.3140 - 0.3000 - 0.2900 - 2800$(Short - Mid term)

Stoploss: 0.4200$",0.06985769728331183,0.08667529107373861,9,0.6119402985074637,0.7910447761194043,1.0298507462686584,1.2686567164179126,1.6865671641791056,2.164179104477614,2.5820895522388088,2.8805970149253763,83570.55223880603,,,,,
1846,2023-04-17T12:34:31,LPT,USDT,short,"[6.47, 6.6]",6.535,6.7,"[6.32, 6.2, 6.08, 5.95, 5.7, 5.5, 5.25]","Coin: #LPT/USDT

Short Set-Up 

Leverage: 5-10x

#LPT already Breaked down the Bear flag and looking Bearsish. 

Entry: 6.470 - 6.600$(Enter Partially)

Targets: 6.320 - 6.200 - 6.080 - 5.950 - 5.700 - 5.500 - 5.250$(Short Term)

Stoploss: 6.700$",0.019892884468247878,0.025248661055853102,7,1.3030303030303019,2.03030303030303,2.7575757575757573,3.5454545454545445,5.06060606060606,6.2727272727272725,7.787878787878787,,,,,,,
1849,2023-04-17T14:42:47,EOS,USDT,short,"[1.21, 1.25]",1.23,1.28,"[1.185, 1.16, 1.14, 1.115, 1.07, 1.03, 1.0]","Coin: #EOS/USDT

Short Set-Up

Leverage: 5-10x

#EOS already Breaked down the Rising wedge pattern and looking Bearsish. 

Entry: 1.210 - 1.250$(Enter Partially)

Targets: 1.185 - 1.160 - 1.140 - 1.115 - 1.070 - 1.030 - 1.000$(Short Term)

Stoploss: 1.280$",0.032520325203252064,0.040650406504065074,7,0.8999999999999978,1.4,1.8,2.2999999999999976,3.1999999999999957,3.9999999999999956,4.599999999999995,,,,,,,
1854,2023-04-18T10:04:11,VET,USDT,long,"[0.026, 0.025]",0.025500000000000002,0.0244,"[0.0264, 0.0269, 0.0274, 0.0279, 0.029, 0.03, 0.0312, 0.032]","Coin: #VET/USDT

Long Set-Up

Leverage: 5-10x

#VET already Breaked out the Ascending triangle and looking bullish. 

Entry: 0.02600 - 0.02500$(Buy Partially)

Targets: 0.02640 - 0.02690 - 0.02740 - 0.02790 - 0.02900 - 0.03000 - 0.03120 - 0.03200$(Short - mid term)

Stoploss: 0.02440$",0.0392156862745097,0.04313725490196079,8,0.8181818181818161,1.272727272727271,1.7272727272727257,2.1818181818181808,3.1818181818181808,4.090909090909087,5.181818181818177,5.9090909090909065,,,,,,
1856,2023-04-18T10:24:14,BAND,USDT,long,"[2.0368, 1.85]",1.9434,1.7,"[2.08, 2.12, 2.16, 2.2, 2.3, 2.4, 2.5, 2.6, 2.8, 3.0, 3.2, 3.4]","Coin: #BAND/USDT

Long Set-Up 

Leverage: 5-10x

#BAND already Breaked out the Traingle and looking Bullish.

Entry: 2.0368 - 1.8500$(Buy Partially)

Targets: 2.080 - 2.120 - 2.160 - 2.200 - 2.300 - 2.400 - 2.500 - 2.600$(Short - Mid term)

Long Term: 2.800 - 3.000 - 3.200 - 3.400$

Stoploss: 1.7000$",0.09612020170834612,0.12524441700113206,12,0.561216105176664,0.7255546425636814,0.8898931799506987,1.054231717337716,1.4650780608052576,1.8759244042728012,2.2867707477403445,2.697617091207888,3.519309778142973,4.34100246507806,5.162695152013146,5.984387838948232,,
1868,2023-04-19T14:30:44,BLZ,USDT,short,"[0.0846, 0.088]",0.08629999999999999,0.092,"[0.083, 0.0815, 0.08, 0.0785, 0.0755, 0.072, 0.069, 0.066, 0.06]","Coin: #BLZ/USDT

Short Set-Up

Leverage: 5-10x

#BLZ already Breaked down the Ascending Traingle and looking Bearish. 

Entry: 0.08460 - 0.08800$(Enter Partially)

Targets: 0.08300 - 0.08150 - 0.08000 - 0.07850 - 0.07550 - 0.07200 - 0.06900 - 0.06600 - 0.06000$(Short - Mid term)

Stoploss: 0.09200$",0.03939745075318657,0.06604866743916583,9,0.5789473684210487,0.8421052631578905,1.1052631578947323,1.368421052631574,1.894736842105258,2.5087719298245554,3.035087719298237,3.5614035087719205,4.614035087719288,,,,,
1870,2023-04-19T14:41:53,SUSHI,USDT,short,"[1.12, 1.15]",1.135,1.18,"[1.1, 1.08, 1.06, 1.035, 1.0, 0.97, 0.93]","Coin: #SUSHI/USDT

Short Set-Up

Leverage: 5-10x

#SUSHI already Breaked down the Ascending channel and looking Bearsish. 

Entry: 1.120 - 1.150$(Enter Partially)

Targets: 1.100 - 1.080 - 1.060 - 1.035 - 1.000 - 0.970 - 0.930$(Short Term)

Stoploss: 1.180$",0.026431718061673836,0.039647577092510954,7,0.7777777777777772,1.2222222222222228,1.6666666666666683,2.2222222222222276,3.000000000000005,3.666666666666673,4.555555555555562,,,,,,,
1879,2023-04-21T11:23:51,HOT,USDT,short,"[0.00193, 0.002]",0.001965,0.00208,"[0.00188, 0.00184, 0.0018, 0.00176, 0.0017, 0.00162, 0.00156, 0.0015]","Coin: #HOT/USDT

Short Set-Up

Leverage: 5-10x

#HOT already Breaked down the Rising wedge pattern and looking Bearsish.

Entry: 0.001930 - 0.002000$(Enter Partially)

Targets: 0.001880 - 0.001840 - 0.001800 - 0.001760 - 0.001700 - 0.001620 - 0.001560 - 0.001500$(Short - Mid term)

Stoploss: 0.002080",0.035623409669211174,0.05852417302798964,8,0.7391304347826129,1.0869565217391346,1.4347826086956583,1.7826086956521803,2.304347826086966,3.000000000000011,3.521739130434795,4.043478260869579,,,,,,
1881,2023-04-21T11:43:42,UNFI,USDT,short,"[5.025, 5.2]",5.112500000000001,5.35,"[4.92, 4.82, 4.72, 4.62, 4.45, 4.25, 4.1, 4.0]","Coin: #UNFI/USDT

Short Set-Up

Leverage: 5-10x

#UNFI already Breaked down the Ascending channel and looking Bearsish.

Entry: 5.025 - 5.200$(Enter Partially)

Targets: 4.920 - 4.820 - 4.720 - 4.620 - 4.450 - 4.250 - 4.100 - 4.000$(Short Term)

Stop-loss: 5.350$",0.03422982885085571,0.04645476772616115,8,0.8105263157894806,1.2315789473684284,1.6526315789473798,2.0736842105263276,2.789473684210541,3.6315789473684403,4.263157894736866,4.684210526315813,,,,,,
1895,2023-04-23T08:43:35,CRV,USDT,short,"[0.935, 0.98]",0.9575,1.02,"[0.92, 0.905, 0.885, 0.865, 0.82, 0.78, 0.75]","Coin: #CRV/USDT

Short Set-Up

Leverage: 5-10x

#CRV already Breaked down the Rising wedge pattern and looking Bearsish. 

Entry: 0.935 - 0.980$(Enter Partially)

Target: 0.920 - 0.905 - 0.885 - 0.865 - 0.820 - 0.780 - 0.750$(Short Term)

Stoploss: 1.020$",0.04699738903394248,0.06527415143603132,7,0.5999999999999996,0.8399999999999999,1.1600000000000001,1.4800000000000004,2.200000000000001,2.84,3.3200000000000003,,,,,,,
1897,2023-04-23T11:59:21,CTSI,USDT,short,"[0.243, 0.255]",0.249,0.27,"[0.238, 0.234, 0.23, 0.226, 0.218, 0.21, 0.2, 0.192, 0.18]","Coin: #CTSI/USDT

Short Set-Up

Leverage: 5-10x

#CTSI already Breaked down the Head and shoulder pattern and looking Bearsish.

Entry: 0.2430 - 0.2550$(Enter Partially)

Targets: 0.2380 - 0.2340 - 0.2300 - 0.2260 - 0.2180 - 0.2100 - 0.2000 - 0.1920 - 0.1800$(Short - mid term)

Stoploss: 0.2700$",0.048192771084337394,0.08433734939759044,9,0.5238095238095238,0.714285714285713,0.9047619047619034,1.095238095238094,1.476190476190475,1.8571428571428559,2.333333333333331,2.7142857142857117,3.285714285714283,,,,,
1909,2023-04-24T20:29:16,TOMO,USDT,long,"[0.738, 0.71]",0.724,0.68,"[0.75, 0.765, 0.78, 0.795, 0.83, 0.855, 0.88]","Coin: #TOMO/USDT

Long Set-Up 

Leverage: 5-10x

#TOMO already Breaked out the Descending Channel and looking bullish.

Entry: 0.7380 - 0.7100$(Buy Partially)

Targets: 0.7500 - 0.7650 - 0.7800 - 0.7950 - 0.8300 - 0.8550 - 0.8800$(Short term)

Stop-loss: 0.6800$",0.038674033149171304,0.060773480662983326,7,0.5909090909090924,0.9318181818181842,1.272727272727276,1.6136363636363678,2.4090909090909127,2.9772727272727324,3.545454545454552,,,,,,,
1911,2023-04-24T22:24:55,ALICE,USDT,short,"[1.53, 1.62]",1.5750000000000002,1.68,"[1.5, 1.47, 1.44, 1.415, 1.37, 1.33, 1.29, 1.25]","Coin: #ALICE/USDT

Short Set-Up 

Leverage: 5-10x

#ALICE already Breaked down the Rising wedge pattern and looking Bearsish.

Entry: 1.530 - 1.620$(Enter Partially)

Targets: 1.500 - 1.470 - 1.440 - 1.415 - 1.370 - 1.330 - 1.290 - 1.250$(Short Term)

Stoploss: 1.680$",0.05714285714285719,0.06666666666666651,8,0.7142857142857176,1.0000000000000042,1.285714285714291,1.5238095238095286,1.9523809523809574,2.3333333333333397,2.714285714285722,3.095238095238104,,,,,,
1916,2023-04-25T07:22:47,1INCH,USDT,short,"[0.476, 0.49]",0.483,0.505,"[0.466, 0.458, 0.45, 0.442, 0.428, 0.414, 0.4]","Coin: #1INCH/USDT

Short Set-Up

Leverage: 5-10x

#1INCH already Breaked down the rectangular zone and looking Bearsish.

Entry: 0.4760 - 0.4900$(Enter Partially)

Targets: 0.4660 - 0.4580 - 0.4500 - 0.4420 - 0.4280 - 0.4140 - 0.4000$(Short Term)

Stoploss: 0.5050$",0.02898550724637684,0.04554865424430646,7,0.7727272727272702,1.1363636363636338,1.4999999999999976,1.863636363636361,2.4999999999999973,3.136363636363634,3.7727272727272676,,,,,,,
1919,2023-04-25T11:26:07,ETH,USDT,short,"[1820.0, 1860.0]",1840.0,1890.0,"[1790.0, 1760.0, 1720.0, 1680.0, 1620.0, 1550.0]","Coin: #ETH/USDT

Short Set-Up

Leverage: 5-10x

#ETH Breaked down the support zone and looking Bearsish.

Entry: 1820 - 1860$(Enter Partially)

Targets: 1790 - 1760 - 1720 - 1680 - 1620 - 1550$+(Scalp trade)

Stoploss: 1890$",0.021739130434782608,0.02717391304347826,6,1.0,1.6,2.4,3.2,4.4,5.8,,,,,,,,
1925,2023-04-26T10:28:21,ZIL,USDT,short,"[0.0293, 0.0308]",0.03005,0.032,"[0.0286, 0.028, 0.0274, 0.0268, 0.0258, 0.0248, 0.0235, 0.022]","Coin: #ZIL/USDT

Short Set-Up

Leverage: 5-10x

#ZIL already Breaked down the Ascending channel and looking Bearsish.

Entry: 0.02930 - 0.03080$(Enter Partially)

Targets: 0.02860 - 0.02800 - 0.02740 - 0.02680 - 0.02580 - 0.02480 - 0.02350 - 0.02200$(Short - Mid term)

Stop-loss: 0.03200$",0.04991680532445928,0.06489184692179702,8,0.7435897435897434,1.0512820512820509,1.3589743589743586,1.666666666666666,2.1794871794871793,2.6923076923076925,3.3589743589743586,4.128205128205129,,,,,,
1935,2023-04-28T11:39:36,EGLD,USDT,long,"[44.25, 42.0]",43.125,40.0,"[45.2, 46.2, 47.0, 48.0, 50.0, 52.0, 54.5, 58.0]","Coin: #EGLD/USDT

Long Set-Up

Leverage: 5-10x

#EGLD already Breaked out the Traingle and looking Bullish.

Entry: 44.25 - 42.00$(Buy Partially)

Targets: 45.20 - 46.20 - 47.00 - 48.00 - 50.00 - 52.00 - 54.50 - 58.00$(Short - mid term)

Stoploss: 40.00$",0.05217391304347826,0.07246376811594203,8,0.6640000000000009,0.9840000000000009,1.24,1.56,2.2,2.84,3.64,4.76,,,,,,
1938,2023-04-29T09:08:30,LINA,USDT,long,"[0.013, 0.012]",0.0125,0.01145,"[0.0132, 0.01345, 0.0137, 0.01395, 0.0146, 0.0153, 0.016, 0.0176]","Coin: #LINA/USDT 

Long Set-Up

Leverage: 5-10x

#LINA already Breaked out the downtrend channel and looking bullish.

Entry: 0.01300 - 0.01200$(Buy Partially)

Targets: 0.01320 - 0.01345 - 0.01370 - 0.01395 - 0.01460 - 0.01530 - 0.01600 -0.01760$( Short - mid term)

Stoploss: 0.01145$",0.07999999999999993,0.08400000000000005,8,0.6666666666666655,0.9047619047619038,1.142857142857142,1.38095238095238,1.9999999999999984,2.666666666666664,3.3333333333333313,4.857142857142855,,,,,,
1945,2023-05-01T10:20:38,CELR,USDT,short,"[0.0234, 0.025]",0.0242,0.026,"[0.023, 0.0226, 0.022, 0.0218, 0.0209, 0.02, 0.0193, 0.0184, 0.017, 0.016, 0.015]","Coin: #CELR/USDT

Short Set-Up 

Leverage: 5-10x

#CELR already Breaked down the Ascending trendline and looking bearish.

Entry: 0.02340 - 0.02500$(Enter Partially)

Targets: 0.02300 - 0.02260 - 0.0220 - 0.02180 - 0.02090 - 0.02000 - 0.01930 - 0.01840 - 0.01700 - 0.01600 - 0.01500$(Short - mid term)

Stoploss: 0.02600$",0.06611570247933887,0.07438016528925619,11,0.6666666666666666,0.8888888888888895,1.2222222222222228,1.3333333333333333,1.8333333333333344,2.3333333333333335,2.722222222222222,3.2222222222222228,4.0,4.555555555555556,5.1111111111111125,,,
1949,2023-05-02T11:15:24,VET,USDT,short,"[0.02125, 0.022]",0.021625,0.0228,"[0.0208, 0.0204, 0.02, 0.0196, 0.0188, 0.0182, 0.0176, 0.017]","Coin: #VET/USDT

Short Set-Up

Leverage: 5-10x

#VET already Breaked the neckline of the Head and shoulder pattern and looking Bearsish.

Entry: 0.02125 - 0.02200$(Enter Partially)

Targets: 0.02080 - 0.02040 - 0.02000 - 0.01960 - 0.01880 - 0.01820 - 0.01760 - 0.01700$(Short Term)

Stoploss: 0.02280$",0.03468208092485536,0.054335260115607055,8,0.7021276595744661,1.0425531914893569,1.3829787234042508,1.7234042553191444,2.404255319148929,2.9148936170212685,3.425531914893608,3.936170212765947,,,,,,
1951,2023-05-02T11:32:55,REEF,USDT,short,"[0.0026, 0.00268]",0.00264,0.00272,"[0.00256, 0.00252, 0.00246, 0.0024, 0.00232, 0.00224, 0.00216, 0.0021]","Coin: #REEF/USDT

Short Set-Up

Leverage: 5-10x

#REEF already Breaked down the Bear flag and looking Bearsish.

Entry: 0.002600 - 0.002680$(Enter Partially)

Targets: 0.002560 - 0.002520 - 0.002460 - 0.002400 - 0.002320 - 0.002240 - 0.002160 - 0.002100$+(Short term)

Stoploss: 0.002720$",0.030303030303030384,0.030303030303030384,8,0.9999999999999946,1.4999999999999947,2.2499999999999947,2.9999999999999947,3.9999999999999893,4.999999999999989,5.999999999999984,6.749999999999984,,,,,,
1960,2023-05-03T08:50:33,ONE,USDT,short,"[0.0188, 0.02]",0.0194,0.021,"[0.0184, 0.018, 0.0177, 0.0174, 0.0168, 0.0162, 0.0156, 0.015]","Coin: #ONE/USDT

Short Set-Up

Leverage: 5-10x

#ONE already Breaked down the neckline of Head and Shoulder pattern and looking Bearsish.

Entry: 0.01880 - 0.02000$(Enter Partially)

Targets: 0.01840 - 0.01800 - 0.01770 - 0.01740 - 0.01680 - 0.01620 - 0.01560 - 0.01500$(Short Term)

Stoploss: 0.02100$",0.061855670103092765,0.08247422680412375,8,0.6250000000000002,0.8750000000000008,1.0624999999999996,1.2500000000000004,1.6250000000000002,2.0,2.3749999999999996,2.7499999999999996,,,,,,
1963,2023-05-03T12:09:41,RSR,USDT,short,"[0.00357, 0.00375]",0.00366,0.00395,"[0.00352, 0.00346, 0.0034, 0.00334, 0.00322, 0.0031, 0.00295, 0.0028]","Coin: #RSR/USDT

Short Set-Up

Leverage: 5-10x

#RSR already Breaked down the Head and shoulder pattern and looking Bearsish.

Entry: 0.003570 - 0.003750$(Enter Partially)

Targets: 0.003520 - 0.003460 - 0.003400 - 0.003340 - 0.003220 - 0.003100 - 0.002950 - 0.002800$(Short - mid term)

Stoploss: 0.003950$",0.04918032786885247,0.07923497267759572,8,0.4827586206896544,0.6896551724137926,0.8965517241379308,1.1034482758620676,1.5172413793103425,1.931034482758619,2.448275862068963,2.9655172413793074,,,,,,
1973,2023-05-03T20:55:32,XRP,USDT,short,"[0.456, 0.47]",0.46299999999999997,0.48,"[0.448, 0.44, 0.432, 0.422, 0.405, 0.39, 0.37, 0.36]","Coin: #XRP/USDT

Short Set-Up

Leverage: 5-10x

#XRP already Breaked down the Bear flag and looking Bearsish.

Entry: 0.4560 - 0.4700$(Enter Partially)

Targets: 0.4480 - 0.4400 - 0.4320 - 0.4220 - 0.4050 - 0.3900 - 0.3700 - 0.3600$(Short Term)

Stoploss: 0.4800$",0.03023758099352043,0.036717062634989237,8,0.8823529411764673,1.352941176470585,1.8235294117647025,2.4117647058823497,3.4117647058823466,4.294117647058817,5.4705882352941115,6.058823529411758,,,,,,
1975,2023-05-03T22:04:13,IOTX,USDT,long,"[0.0247, 0.0244]",0.024550000000000002,0.0241,"[0.0251, 0.0256, 0.0262, 0.0268, 0.0274, 0.028, 0.029]","Coin: #IOTX/USDT

Long Set-Up

Leverage: 5-10x

#IOTX already Breaked out the Falling wedge pattern and looking bullish.

Entry: 0.02470 - 0.02440$(Buy Partially)

Targets: 0.02510 - 0.02560 - 0.02620 - 0.02680 - 0.02740 - 0.02800 - 0.02900$(Short Term)

Stoploss: 0.02410$",0.012219959266802369,0.018329938900203766,7,1.2222222222222119,2.333333333333318,3.6666666666666434,4.999999999999969,6.333333333333295,7.666666666666621,9.888888888888832,,,,,,,
1982,2023-05-04T12:13:18,WOO,USDT,long,"[0.2936, 0.275]",0.2843,0.265,"[0.3, 0.306, 0.312, 0.318, 0.33, 0.342, 0.355, 0.37]","Coin: #WOO/USDT

Long Set-Up

Leverage: 5-10x

#WOO already Breaked out the Symmetrical Triangle and looking Bullish.

Entry: 0.29360 - 0.27500$(Buy Partially)

Targets: 0.30000 - 0.30600 - 0.31200 - 0.31800 - 0.33000 - 0.34200 - 0.35500 - 0.37000$(Short - Mid term)

Stoploss: 0.26500$",0.06542384804783681,0.06788603587759404,8,0.8134715025906738,1.1243523316062185,1.435233160621763,1.7461139896373075,2.367875647668397,2.989637305699486,3.663212435233163,4.440414507772024,,,,,,
1986,2023-05-05T10:20:25,BNX,USDT,long,"[0.607, 0.58]",0.5934999999999999,0.57,"[0.615, 0.625, 0.636, 0.648, 0.67, 0.695, 0.72, 0.74]","Coin: #BNX/USDT

Long Set-Up

Leverage: 5-10x

#BNX looking bullish after break out of traingle.

Entry: 0.6070 - 0.5800$(Buy Partially)

Targets: 0.6150 - 0.6250 - 0.6360 - 0.6480 - 0.6700 - 0.6950 - 0.7200 - 0.7400$

Stoploss: 0.5700$",0.04549283909014327,0.03959561920808756,8,0.9148936170212811,1.3404255319148992,1.808510638297879,2.3191489361702207,3.2553191489361804,4.319148936170221,5.382978723404266,6.234042553191502,,,,,,
1995,2023-05-06T00:16:41,NKN,USDT,long,"[0.11, 0.106]",0.108,0.104,"[0.112, 0.114, 0.116, 0.118, 0.122, 0.127, 0.132, 0.138, 0.144, 0.15]","Coin: #NKN/USDT

Long Set-Up

Leverage: 5-10x

#NKN already Breaked out the Traingle and looking Bullish.

Entry: 0.11000 - 0.10600$(Buy Partially)

Target: 0.11200 - 0.11400 - 0.11600 - 0.11800 - 0.12200 - 0.12700 - 0.13200 - 0.13800 - 0.14400 - 0.15000$(Short - mid term)

Stoploss: 0.10400$",0.03703703703703707,0.03703703703703707,10,1.0,1.5,2.0,2.4999999999999964,3.4999999999999964,4.7499999999999964,5.9999999999999964,7.4999999999999964,8.99999999999999,10.49999999999999,,,,
2002,2023-05-06T18:40:02,THETA,USDT,short,"[0.946, 0.965]",0.9555,0.98,"[0.93, 0.915, 0.896, 0.88, 0.845, 0.82, 0.8]","Coin: #THETA/USDT

Short Set-Up

Leverage: 5-10x

#THETA already Breaked down the Descending Traingle and looking Bearish.

Entry: 0.9460 - 0.9650$(Enter Partially)

Targets: 0.9300 - 0.9150 - 0.8960 - 0.8800 - 0.8450 - 0.8200 - 0.8000$(Short Term)

Stoploss: 0.9800$",0.01988487702773419,0.025641025641025605,7,1.0408163265306123,1.6530612244897973,2.428571428571432,3.081632653061229,4.510204081632661,5.530612244897969,6.346938775510211,,,,,,,
2006,2023-05-06T21:42:49,CHZ,USDT,short,"[0.125, 0.128]",0.1265,0.13,"[0.123, 0.121, 0.119, 0.117, 0.112, 0.108, 0.105]","Coin: #CHZ/USDT

Short Set-Up

Leverage: 5-10x

#CHZ already Breaked down the Rising wedge pattern and looking Bearsish.

Entry: 0.1250 - 0.1280$(Enter Partially)

Targets: 0.1230 - 0.1210 - 0.1190 - 0.1170 - 0.1120 - 0.1080 - 0.1050$(Short Term)

Stoploss: 0.1300$",0.023715415019762865,0.027667984189723344,7,1.0,1.5714285714285714,2.142857142857143,2.7142857142857104,4.142857142857139,5.285714285714282,6.142857142857139,,,,,,,
2008,2023-05-06T22:10:12,CFX,USDT,short,"[0.295, 0.31]",0.3025,0.32,"[0.289, 0.284, 0.278, 0.273, 0.26, 0.25, 0.24, 0.22]","Coin: #CFX/USDT

Short Set-Up

Leverage: 5-10x

#CFX already Breaked down the Symmetrical Triangle and looking Bearsish.

Entry: 0.2950 - 0.3100$(Enter Partially)

Targets: 0.2890 - 0.2840 - 0.2780 - 0.2730 - 0.2600 - 0.2500 - 0.2400 - 0.2200$(Short - mid term)

Stoploss: 0.3200$",0.049586776859504175,0.05785123966942154,8,0.7714285714285715,1.0571428571428572,1.3999999999999968,1.6857142857142826,2.4285714285714253,2.999999999999997,3.571428571428568,4.71428571428571,,,,,,
2033,2023-05-08T09:52:25,SOL,USDT,short,"[21.1, 21.8]",21.450000000000003,22.2,"[20.6, 20.2, 19.8, 19.4, 18.7, 18.0, 17.2, 16.5]","Coin: #SOL/USDT

Short Set-Up 

Leverage: 5-10x

#SOL already Breaked down the Symmetrical Triangle and looking Bearsish.

Entry: 21.100 - 21.800$(Enter Partially)

Targets: 20.600 - 20.200 - 19.800 - 19.400 - 18.700 - 18.000 - 17.200 - 16.500$(Short Term)

Stoploss: 22.200$",0.0326340326340326,0.034965034965034794,8,1.1333333333333406,1.6666666666666794,2.200000000000013,2.733333333333352,3.6666666666666887,4.600000000000025,5.666666666666698,6.600000000000035,,,,,,
2062,2023-05-09T08:57:20,SFP,USDT,short,"[0.409, 0.44]",0.4245,0.46,"[0.398, 0.39, 0.382, 0.374, 0.359, 0.344, 0.33, 0.317, 0.301, 0.286, 0.263, 0.242, 0.21, 0.18]","Coin: #SFP/USDT

Short Set-Up

Leverage: 5-10x

#SFP already Breaked down the Symmetrical Triangle on daily time frame and looking Bearsish.

Entry: 0.4090 - 0.4400$(Enter Partially)

Targets: 0.3980 - 0.3900 - 0.3820 - 0.3740 - 0.3590 - 0.3440 - 0.3300 - 0.3170 - 0.3010 - 0.2860$(Short - mid term)

Long term: 0.2630 - 0.2420 - 0.2100 - 0.1800$

Stoploss: 0.4600$",0.07302709069493528,0.08362779740871622,14,0.7464788732394351,0.9718309859154914,1.1971830985915477,1.422535211267604,1.8450704225352097,2.267605633802815,2.6619718309859124,3.028169014084504,3.4788732394366164,3.9014084507042224,4.549295774647883,5.140845070422531,6.042253521126755,6.887323943661966
2065,2023-05-09T09:29:16,BAL,USDT,short,"[5.78, 6.0]",5.890000000000001,6.4,"[5.65, 5.54, 5.4, 5.3, 5.05, 4.85, 4.6, 4.34, 3.9, 3.5]","Coin: #BAL/USDT

Short Set-Up

Leverage: 5-10x

#BAL already Breaked down the Rising wedge pattern and looking Bearsish.

Entry: 5.780 - 6.000$(Enter Partially)

Targets: 5.650 - 5.540 - 5.400 - 5.300 - 5.050 - 4.850 - 4.600 - 4.340 - 3.900 - 3.500$(Short - Mid term)

Stoploss: 6.400$",0.037351443123938836,0.08658743633276736,10,0.47058823529411825,0.6862745098039229,0.960784313725491,1.156862745098041,1.647058823529414,2.0392156862745123,2.5294117647058854,3.0392156862745123,3.9019607843137285,4.6862745098039245,,,,
2085,2023-05-10T23:03:40,IOTX,USDT,short,"[0.0228, 0.24]",0.1314,0.025,"[0.0226, 0.0222, 0.0218, 0.0212, 0.0202, 0.0192, 0.0184, 0.0176, 0.016, 0.014]","Coin: #IOTX/USDT

Short Set-Up

Leverage: 5-10x

#IOTX already Breaked down the Symmetrical and also the cup and handle pattern and looking Bearsish.

Entry: 0.02280 - 0.2400$(Enter Partially)

Targets: 0.02260 - 0.02220 - 0.02180 - 0.02120 - 0.02020 - 0.01920 - 0.01840 - 0.01760 - 0.01600 - 0.01400$(Short - Mid term)

Stoploss: 0.02500$",1.6529680365296806,0.8097412480974125,10,1.0225563909774436,1.0263157894736843,1.0300751879699248,1.0357142857142856,1.045112781954887,1.0545112781954886,1.0620300751879699,1.0695488721804511,1.0845864661654134,1.1033834586466165,,,,
2090,2023-05-11T13:37:57,ARPA,USDT,long,"[0.0469, 0.044]",0.04545,0.042,"[0.048, 0.049, 0.05, 0.051, 0.053, 0.055, 0.0565, 0.058]","Coin: #ARPA/USDT

Long Set-Up

Leverage: 5-10x

#ARPA already Breaked out the Symmetrical Triangle and looking bullish.

Entry: 0.04690 - 0.04400$(Buy Partially)

Targets: 0.04800 - 0.04900 - 0.05000 - 0.05100 - 0.05300 - 0.05500 - 0.05650 - 0.05800$(Short - mid term)

Stoploss: 0.04200$",0.0638063806380638,0.0759075907590758,8,0.7391304347826109,1.0289855072463796,1.3188405797101486,1.6086956521739153,2.1884057971014528,2.7681159420289907,3.202898550724644,3.637681159420297,,,,,,
