market_cap_usd,volume_24h_usd,price_usd,volume_market_cap_ratio,stop_loss_pct,entry_range_pct,number_of_targets,avg_tp_R,max_tp_R,min_tp_R,side_is_long,side_is_short,was_profitable,predicted_profitable,predicted_profitable_probability
332255526.3002196,24505256.34067914,0.16704882617570352,0.0737542475622713,0.059127386772438,0.0444608430956554,6,2.1461258450337986,3.680187207488297,0.8720748829953167,1,0,1,1,0.9578233056458552
1286523.4778204942,137563.26332427,0.0012866184989357387,0.10692635283836141,0.0182421227197346,0.0099502487562189,5,4.781818181818197,8.81818181818185,1.54545454545455,1,0,1,1,0.8878658514187324
27441758289.376804,415264637.36101794,0.28962999618742397,0.015132581264728008,0.0191212961611443,0.0148883374689826,4,3.618320610687018,6.480916030534349,1.442748091603047,1,0,1,1,0.7665237989802965
89494492.84043625,4212555.63393363,0.005548099958778774,0.04707055708382397,0.019108280254777,0.0099079971691437,5,3.8888888888888973,6.407407407407423,1.5925925925925954,0,1,1,1,0.8341362007830491
622694915.3432168,76561670.34882477,0.10484712177347413,0.12295213669221232,0.0430107526881719,0.0215053763440859,6,2.750000000000007,5.250000000000009,1.0000000000000029,1,0,1,1,0.6747139331541989
1322010160.5066688,59665331.62310271,8.480916829969937,0.045132279165112914,0.0330482616356525,0.0231208904551119,6,3.421326397919385,6.152145643693124,1.2106631989596917,1,0,1,1,0.7727785454935091
87597853154.69214,2869651160.0454836,1.4306868240110204,0.03275937773244129,0.0272433430814221,0.0175465599507464,5,3.338983050847465,6.2316384180791085,1.2598870056497196,1,0,0,1,0.6775021199346428
1453004156.7431738,115148463.09040907,2.644434638584937,0.0792485434787109,0.043515725980181,0.0353295993106419,5,2.128712871287125,3.950495049504943,0.7821782178217801,1,0,1,1,0.9468808722730987
27684551.754215654,3783847.52189968,0.13589313325908978,0.13667721823682755,0.0672568547891308,0.0435263740317226,8,2.6974405850091348,5.617915904936004,0.7915904936014594,0,1,1,1,0.9133806647340074
9921967742.91364,544657887.8660179,0.2749419832950655,0.05489414015229163,0.1034907827646102,0.0949179133747968,7,2.805398716064663,5.49702219815918,0.949106659447754,1,0,1,1,0.6696389415876876
286955838.81105256,13328659.46550789,0.005803536064002641,0.04644846928618939,0.0364273738759335,0.0240816948635878,5,2.3138075313807493,4.020920502092045,1.0083682008368169,0,1,0,0,0.25478770605649464
20976201.131736003,5485623.87360643,0.0026880765218108703,0.26151655579364846,0.0676520750426378,0.0443433769187037,7,2.193277310924368,4.546218487394956,0.6806722689075615,1,0,1,1,0.8697263262546947
63963465.54521852,11114377.37390689,0.05637299511558366,0.17376133827598286,0.0273556231003039,0.0182370820668693,6,3.6666666666666656,6.555555555555549,1.2222222222222223,0,1,1,1,0.8270018644371184
115178242.51192075,13478754.83629977,2.317984822857894,0.11702518238116666,0.0441767068273092,0.0240963855421685,6,2.3939393939393896,4.454545454545448,0.8181818181818158,0,1,0,0,0.31086221831338
775399100.039982,17477820.83581188,1.9260434749680173,0.022540419294929115,0.0587720258290468,0.0299879610375395,6,3.0993171942892563,6.07635009310986,0.862197392923647,1,0,1,1,0.8077145684948199
3580274058.757841,343480866.08905405,215.97845894401118,0.09593703176125659,0.075,0.05,7,2.0238095238095237,4.0,0.6666666666666666,1,0,1,1,0.9332059074119582
28039782.04736334,1387850.67097689,0.0050253895696277815,0.0494957724219327,0.0344337948171814,0.0262690805821796,6,3.570446735395182,7.041237113402049,1.06185567010309,1,0,1,1,0.6863941010190355
229139145.46622425,10263751.01981177,4.1926732330825496e-05,0.04479265643994765,0.0383219039935458,0.0314643001210166,6,3.028070175438593,5.063157894736835,1.2736842105263146,1,0,0,0,0.42867758679266454
37782565.187072106,11175479.66496035,0.0074667074602851905,0.29578403715119417,0.0716496072363724,0.0480837895739109,8,3.011627906976736,5.976744186046497,0.9933554817275704,1,0,0,0,0.26694794699623337
36007681.65376631,45618766.053045,0.05132340621446831,1.2669176119610963,0.0529482551143199,0.045728038507822,6,2.295454545454554,4.113636363636377,0.931818181818186,0,1,1,1,0.7920551592549604
1322010160.5066688,59665331.62310271,8.480916829969937,0.045132279165112914,0.0405727923627685,0.0238663484486873,5,2.482352941176466,4.647058823529403,0.8823529411764691,0,1,0,0,0.224540334203945
812574603.796376,41054862.7671187,0.09140550351033042,0.050524422711845776,0.0707537266428721,0.057526768843166,5,1.3976261127596434,2.2640949554896133,0.7210682492581597,0,1,1,1,0.8065662070258464
4224827435.1856112,94707364.41078965,0.09756336295135556,0.02241685982770296,0.0334212840809146,0.0228671943711522,6,3.2982456140350886,6.236842105263161,1.2368421052631575,0,1,1,1,0.7420944363855656
85574316.63796486,3748506.81993612,0.005179431618999394,0.04380411047621621,0.0504762752603934,0.0297338199946586,6,2.292181069958847,4.291005291005291,0.7636684303350961,0,1,1,1,0.8430202416472322
731651687.8193028,88364471.76137501,0.9226538359723642,0.1207739601131058,0.0251716247139588,0.0137299771167049,6,3.9090909090908963,7.5454545454545245,1.1818181818181774,1,0,0,0,0.27400104101878836
454152739.3496121,55977030.84955422,0.06744842663942004,0.12325595774170249,0.0397236614853193,0.0310880829015544,6,2.884057971014506,5.260869565217412,0.913043478260874,1,0,0,0,0.3240712513610522
91026205282.6699,1825318140.3283854,667.5524023786888,0.0200526665333362,0.013553329404832,0.0082498526812021,5,4.843478260869565,7.695652173913044,1.7826086956521738,0,1,0,1,0.5700874017438035
91347474.45407706,13377464.11131341,0.374520573062073,0.1464459109708461,0.0410724472333142,0.0250998288648031,6,2.616898148148155,5.250000000000012,0.9097222222222242,0,1,0,0,0.296820415925302
72294966.73848547,5578446.35607056,0.05657600972954698,0.077162306142966,0.020902090209021,0.0198019801980199,5,4.052631578947337,7.421052631578891,1.6315789473684057,1,0,1,1,0.8677908799290522
9254205.42202501,2278117.14101665,0.06570441470957038,0.24617101491984725,0.0207522697795071,0.0155642023346304,5,4.3124999999999885,8.062499999999975,1.4999999999999956,1,0,1,1,0.8475537033510366
26793959.92761442,17941775.5571102,0.026823066511943935,0.6696201534070009,0.0556792873051225,0.0400890868596882,6,2.3866666666666645,4.439999999999998,0.9199999999999978,1,0,1,1,0.6679743540852192
6585588276.643328,749187490.5810854,9.300365134084254,0.11376166548980589,0.0329670329670329,0.0219780219780219,5,3.0,5.666666666666667,1.1333333333333353,1,0,1,1,0.6894507833197775
578825712.544672,32298990.78112063,0.16550344558538543,0.05580089149655371,0.0412909349786427,0.0256288561936401,7,3.4991789819375927,7.045977011494237,0.8390804597701126,1,0,1,1,0.7150946231468724
87597853154.69214,2869651160.0454836,1.4306868240110204,0.03275937773244129,0.0492359932088286,0.0305602716468591,5,1.979310344827578,3.8275862068965374,0.793103448275858,1,0,1,1,0.9404048387400339
49138200.72178436,3478360.44116912,3.0094032727279667,0.0707872976640568,0.0483499616270146,0.0353031465848042,6,2.8095238095238035,5.349206349206338,0.9047619047619012,1,0,1,1,0.8239597389981874
22460797.43807835,15144856.73078131,0.00022460797438078365,0.6742795652083953,0.0543130990415335,0.0319488817891374,5,1.7058823529411762,2.7647058823529407,0.7647058823529406,1,0,0,0,0.3108024154325263
1440873721127.7817,47067324911.49147,72038.11750990557,0.03266582228639131,0.0267011197243755,0.0189491817398794,4,2.42741935483871,3.838709677419355,1.096774193548387,1,0,0,0,0.15065070389250176
1080491239.5575025,186861664.20712647,0.37014000119516827,0.17294139680730092,0.0522875816993464,0.0392156862745098,7,3.0892857142857113,5.874999999999995,1.125,1,0,1,1,0.7346540513878433
1440873721127.7817,47067324911.49147,72038.11750990557,0.03266582228639131,0.0271201033146792,0.0198019801980198,4,2.373015873015873,3.761904761904762,1.0634920634920637,1,0,0,0,0.20729619792542964
27351454.589592338,4197473.8048508,0.027351485113849723,0.15346437210867772,0.0624434389140271,0.0452488687782805,6,2.2222222222222214,4.275362318840579,0.7971014492753626,1,0,1,1,0.933003285199534
11808071.908246953,6084028.11818376,0.02337653441679934,0.5152431459986769,0.0311418685121105,0.0207612456747405,6,3.9629629629629863,7.888888888888931,1.22222222222223,1,0,1,1,0.741048957684853
365750.16521237313,218746.07876477,0.001775472914229358,0.5980751331657087,0.1145038167938931,0.0458015267175572,2,1.2666666666666668,1.9333333333333331,0.6000000000000005,1,0,0,0,0.286558877442578
99585921.2788975,10443838.89543083,5.572022544414962,0.10487264425844002,0.0894039735099337,0.0820173204279163,7,2.164428164428164,4.484330484330484,0.7806267806267807,1,0,1,1,0.834905391623629
,,,,0.0434782608695653,0.0372670807453415,7,3.367346938775493,6.714285714285682,0.99999999999999,1,0,1,1,0.9065073993830299
115178242.51192075,13478754.83629977,2.317984822857894,0.11702518238116666,0.0234670704012112,0.0166540499621499,6,4.021505376344077,7.709677419354822,1.2580645161290265,1,0,0,0,0.358371857260679
5447512252.107207,105571631.65924494,0.16505494395127365,0.019379787832217856,0.0617963472604453,0.0485364023017262,7,2.441295546558704,4.870445344129555,0.8218623481781371,1,0,0,0,0.32242689175749745
731651687.8193028,88364471.76137501,0.9226538359723642,0.1207739601131058,0.0319917440660473,0.0227038183694531,6,2.709677419354854,4.806451612903252,0.9354838709677488,0,1,1,1,0.6991302360678444
255139261258.4276,24421558732.2764,2113.970762572676,0.09571854449927283,0.0426540284360189,0.0284360189573459,5,2.2888888888888888,4.333333333333333,0.7777777777777778,1,0,1,1,0.8480418188382824
265097450.1387919,75585945.82111008,0.1251730682524547,0.2851251333482726,0.0357852882703777,0.0119284294234592,6,3.1481481481481457,6.555555555555549,0.9444444444444444,1,0,0,0,0.283755118992693
21116171.0333495,3103863.27218595,1.3119827400013844,0.1469898717567646,0.0553129548762735,0.0378457059679765,6,2.596491228070182,4.9210526315789584,0.9736842105263186,0,1,0,0,0.3326356723345587
85574316.63796486,3748506.81993612,0.005179431618999394,0.04380411047621621,0.0378006872852234,0.0412371134020618,6,3.7348484848484738,7.181818181818162,1.2727272727272687,1,0,1,1,0.8400243376678336
578825712.544672,32298990.78112063,0.16550344558538543,0.05580089149655371,0.044414535666218,0.034993270524899,7,3.1991341991341966,6.575757575757569,0.8181818181818182,1,0,1,1,0.8279463072301454
32706.12059740688,0.0,5.2380787052834904e-08,0.0,0.0443686006825938,0.0204778156996587,6,2.8333333333333357,5.923076923076926,0.8461538461538469,1,0,1,1,0.8406057755359416
66939796.20925344,6692334.4374069,6.4558724688791,0.09997542293804869,0.0276453765490944,0.0171591992373688,7,5.108374384236437,10.379310344827552,1.0689655172413777,1,0,0,0,0.3624693865265551
87597853154.69214,2869651160.0454836,1.4306868240110204,0.03275937773244129,0.0274509803921568,0.0235294117647059,6,3.869047619047631,7.214285714285736,1.285714285714293,1,0,1,1,0.8759707490734119
454152739.3496121,55977030.84955422,0.06744842663942004,0.12325595774170249,0.0334190231362468,0.025706940874036,6,3.4358974358974312,6.999999999999991,1.1538461538461535,1,0,1,1,0.6635936906220467
5447512252.107207,105571631.65924494,0.16505494395127365,0.019379787832217856,0.0261941448382126,0.0277349768875192,7,5.134453781512598,10.058823529411752,1.3529411764705883,1,0,0,0,0.2141611158184144
255139261258.4276,24421558732.2764,2113.970762572676,0.09571854449927283,0.0324189526184538,0.0249376558603491,6,3.256410256410257,6.076923076923077,1.0769230769230769,1,0,1,1,0.8069138540780496
2599217785.0579123,270453276.28658,4.102342476130446,0.10405179505977954,0.0332559938128383,0.0201082753286929,7,3.7176079734219303,7.139534883720936,1.0930232558139557,1,0,1,1,0.7961391358593376
91026205282.6699,1825318140.3283854,667.5524023786888,0.0200526665333362,0.0195227765726681,0.0216919739696312,4,3.3333333333333335,5.666666666666667,1.4444444444444444,1,0,0,0,0.279302681036686
106344951.5246215,11537422.02486486,0.0017000728271584567,0.10849054759495244,0.0519598906107567,0.0309936189608021,6,2.1578947368421,3.9122807017543777,0.7543859649122789,1,0,0,0,0.42050514800783806
216567425.8244805,7923747.15972765,0.5038086031063554,0.03658789926306618,0.0328973444312325,0.0182322631787553,6,3.056224899598407,5.746987951807251,0.9277108433735016,1,0,0,1,0.5801627508363694
10788061.41801015,11123081.24333424,0.03134039792192479,1.0310546827963725,0.0356394129979034,0.0209643605870021,6,3.470588235294128,7.235294117647076,1.117647058823533,1,0,0,1,0.6610851460252881
28773317.864657205,7780484.07825627,0.30081429462904286,0.27040621852696317,0.025735294117647,0.0147058823529411,6,4.238095238095231,8.285714285714278,1.1428571428571428,1,0,1,1,0.7555279661868982
50389359.9641895,2228890.99289726,0.005337081950326083,0.044233365823286484,0.0350877192982457,0.0175438596491228,6,3.333333333333323,6.499999999999982,0.9999999999999956,1,0,0,0,0.21251961511346495
6009645.865685857,4099275.11559399,0.02088501092389203,0.682115919508704,0.053478466635116,0.043855497712573,4,2.7610619469026507,4.30973451327433,1.3598820058997043,1,0,1,1,0.7580499725076675
185263442.85597333,22767882.11996152,0.09328896238683873,0.12289462923163758,0.0588235294117647,0.0392156862745098,6,2.271604938271602,4.481481481481476,0.7777777777777757,1,0,1,1,0.9317343080545214
85574316.63796486,3748506.81993612,0.005179431618999394,0.04380411047621621,0.1523178807947018,0.1456953642384105,4,1.260869565217393,1.608695652173915,0.9130434782608708,1,0,0,0,0.2574716465080396
26793959.92761442,17941775.5571102,0.026823066511943935,0.6696201534070009,0.0476190476190476,0.0317460317460317,6,2.3333333333333313,4.333333333333329,0.8333333333333334,0,1,1,1,0.6651699990300242
17575998.27877986,9604030.07465532,0.04341657727237125,0.5464287104676503,0.0401310401310401,0.0311220311220311,7,3.2040816326530606,7.571428571428568,0.8367346938775521,0,1,0,0,0.43163441258273083
43140029.17417397,10218870.24248583,0.007593021763558962,0.23687675780718795,0.0412698412698413,0.0317460317460317,7,3.0219780219780152,5.769230769230758,0.9999999999999972,0,1,1,1,0.7125864741476904
880933680.7676829,747240032.7930331,3.788995107549406,0.848236421318182,0.0420979986197378,0.0289855072463768,6,2.3606557377049104,4.081967213114743,0.9672131147540932,0,1,1,1,0.7689212426397898
5447512252.107207,105571631.65924494,0.16505494395127365,0.019379787832217856,0.0216962524654832,0.0118343195266272,6,4.545454545454542,8.454545454545444,1.3636363636363635,1,0,0,0,0.268802754566047
1440873721127.7817,47067324911.49147,72038.11750990557,0.03266582228639131,0.7815873015873016,1.8107936507936508,9,0.9046845383157324,1.3200649878147848,0.0203086921202274,1,0,1,1,0.5503602799188347
51153696435.8756,4798827426.911864,89.54901083310344,0.09381193855516382,0.0476190476190476,0.0366300366300366,5,2.076923076923077,3.615384615384616,1.0,1,0,1,1,0.8777735277981495
9921967742.91364,544657887.8660179,0.2749419832950655,0.05489414015229163,0.0232558139534883,0.0186046511627907,5,3.719999999999998,6.999999999999995,1.2,1,0,0,1,0.7484936296359026
1453730396.0445626,387161339.0677111,3.513356745576337e-06,0.2663226552331393,0.0343803056027162,0.0263157894736842,5,2.4444444444444655,4.246913580246948,1.0370370370370476,1,0,1,0,0.37752928067943753
1392145.3466857602,763644.62332948,0.008700908416786002,0.5485379993888329,0.2244897959183674,0.1632653061224489,4,1.6818181818181812,2.3636363636363624,0.9999999999999992,1,0,0,0,0.27217097349664243
45585705.33951127,17582132.74934854,2.739775830278758,0.38569399372897895,0.086021505376344,0.064516129032258,7,2.035714285714288,4.000000000000003,0.7187500000000017,1,0,0,1,0.8828449431518602
622929896.933045,68467412.442726,2.0460030418158643,0.10991190626717527,0.0693345742205677,0.05276157067688,6,2.2022027189812388,4.162622612287036,0.8668043366029908,1,0,1,1,0.8714168067403925
29451803.43502912,4125668.04534139,0.028206597924736485,0.14008201753901564,0.048535991391516,0.0291102678824262,6,2.0727343446129924,3.434072345390899,0.8669778296382727,1,0,0,1,0.8249945628472652
58739423.98722853,11922701.56725574,0.0006608185198629292,0.20297614034907874,0.0386266094420601,0.0257510729613734,6,2.888888888888881,5.222222222222208,0.9999999999999952,1,0,0,0,0.22067237320612595
30790916.083717976,34098443.06806961,7.319243713183088e-05,1.1074189210661591,0.0389170896785108,0.0236886632825719,6,2.855072463768131,5.60869565217394,0.9130434782608764,1,0,0,0,0.2635346101586191
195354592.96907216,27739218.60612405,1.1533500964600691,0.14199419724170817,0.0325581395348838,0.027906976744186,6,3.619047619047599,6.428571428571399,1.2857142857142785,1,0,1,1,0.7841953229774578
1773295782.4894564,392060630.06651545,115.33973732568921,0.22109150314231155,0.0232315322370137,0.0151396502218742,6,3.868913857677915,6.640449438202267,1.4719101123595568,0,1,1,1,0.7730768335761147
15141065807.161097,1430278441.832856,0.09870936594079055,0.09446352456617642,0.0222222222222222,0.0148148148148148,5,3.5333333333333323,6.333333333333329,1.3333333333333333,0,1,0,1,0.7307414584205749
4224827435.1856112,94707364.41078965,0.09756336295135556,0.02241685982770296,0.1063829787234043,0.0936170212765957,6,1.719999999999998,2.999999999999997,0.7599999999999989,0,1,1,1,0.9009667723883293
37782565.187072106,11175479.66496035,0.0074667074602851905,0.29578403715119417,0.1046511627906976,0.0930232558139533,7,2.34920634920635,4.000000000000001,0.8888888888888895,0,1,0,0,0.35466833743110915
128390288.76206963,38963961.90544908,1.9556049693863689,0.30348060029412605,0.1061285500747385,0.0926756352765321,6,2.075117370892016,3.788732394366192,0.8309859154929565,0,1,1,1,0.9072467144222867
28039782.04736334,1387850.67097689,0.0050253895696277815,0.0494957724219327,0.0323958704165183,0.0220719117123532,6,3.1391941391941365,6.252747252747246,0.978021978021979,0,1,0,0,0.32386785141996777
63963465.54521852,11114377.37390689,0.05637299511558366,0.17376133827598286,0.0238095238095236,0.0238095238095238,5,3.150000000000022,5.000000000000035,1.2500000000000089,0,1,1,1,0.7713808813814137
45359726.810042895,47574311.41019648,16.449696955316426,1.0488227058647819,0.053850025163563,0.0372420734776043,5,3.2056074766355267,5.728971962616843,1.0560747663551455,1,0,1,1,0.79425858728598
43140029.17417397,10218870.24248583,0.007593021763558962,0.23687675780718795,0.038961038961039,0.0259740259740259,6,2.925925925925919,5.444444444444433,0.999999999999996,1,0,1,1,0.6777355760441008
66939796.20925344,6692334.4374069,6.4558724688791,0.09997542293804869,0.0182245737801292,0.0129335684891241,5,4.48387096774196,8.354838709677464,1.5806451612903356,1,0,1,1,0.8073052130133637
14732720.930255013,4172129.648791,0.20416262864363524,0.2831879914471972,0.0228245363766047,0.0171184022824535,4,2.9843750000000187,4.62500000000003,1.5000000000000089,1,0,1,1,0.6178009051448795
468223513.5271069,29923964.24766665,1.4188561331346687,0.06390957178175602,0.0180739142163473,0.0145670353385486,4,3.7014925373134493,6.164179104477641,1.6865671641791111,1,0,1,1,0.7636726955187836
37782565.187072106,11175479.66496035,0.0074667074602851905,0.29578403715119417,0.0687830687830687,0.0529100529100529,7,3.1978021978022,6.230769230769235,0.8461538461538469,1,0,0,0,0.2936410401054807
1322010160.5066688,59665331.62310271,8.480916829969937,0.045132279165112914,0.0519750519750519,0.0374220374220373,7,3.022857142857142,6.359999999999999,0.9199999999999988,1,0,0,0,0.35372538397900416
14732720.930255013,4172129.648791,0.20416262864363524,0.2831879914471972,0.0549828178694156,0.0412371134020618,7,3.330357142857153,6.81250000000002,0.875000000000003,1,0,1,1,0.8599286520635383
1724786512.9853034,342491283.90110344,1.3369860683367831,0.19857024699729997,0.0395136778115501,0.0303951367781153,6,3.000000000000002,5.461538461538466,1.1538461538461542,1,0,1,1,0.7061747770376731
622929896.933045,68467412.442726,2.0460030418158643,0.10991190626717527,0.0545454545454545,0.0363636363636362,6,2.6888888888888904,5.666666666666671,0.8666666666666665,1,0,1,1,0.8403548731485393
310769517.81378615,29147623.41688775,0.3487601147952556,0.09379177089804887,0.0564448188711034,0.0454928390901432,6,2.5820895522388194,4.970149253731367,0.7910447761194086,1,0,0,0,0.39439755622613554
1440873721127.7817,47067324911.49147,72038.11750990557,0.03266582228639131,0.0215781679712291,0.0114237359847683,5,3.3431372549019605,5.617647058823529,1.303921568627451,1,0,1,1,0.6351841151684194
255139261258.4276,24421558732.2764,2113.970762572676,0.09571854449927283,0.0401919616076784,0.0323935212957408,5,2.432835820895522,4.223880597014926,1.0895522388059702,1,0,0,0,0.3041978148121713
17736735.25006439,2128283.61868995,0.00039541463292141257,0.11999297439376412,0.0222222222222221,0.0148148148148148,4,3.0555555555555634,4.777777777777787,1.4444444444444466,1,0,1,1,0.6083997761973216
26793959.92761442,17941775.5571102,0.026823066511943935,0.6696201534070009,0.0344827586206896,0.028735632183908,4,1.9166666666666656,3.1666666666666656,0.8333333333333343,0,1,1,1,0.8559053560843591
91026205282.6699,1825318140.3283854,667.5524023786888,0.0200526665333362,0.03948772678762,0.0362860192102454,4,2.0067567567567566,3.324324324324324,1.027027027027027,1,0,0,1,0.6203475060683957
19466462.68598069,7475258.7766709,0.02221349189556438,0.384007043151934,0.0209790209790208,0.013986013986014,4,3.2666666666666972,5.666666666666719,1.4000000000000148,1,0,1,1,0.7792857029560688
3580274058.757841,343480866.08905405,215.97845894401118,0.09593703176125659,0.0562414266117969,0.046639231824417,7,2.6376306620209062,5.097560975609756,0.8536585365853658,0,1,1,1,0.7837170456405482
265097450.1387919,75585945.82111008,0.1251730682524547,0.2851251333482726,0.0331125827814569,0.0198675496688741,6,2.799999999999996,5.199999999999995,1.0,0,1,0,1,0.6337992515372457
14666747.843013985,4996471.07788667,0.01670031296539477,0.340666597078409,0.0267131242740998,0.0255516840882693,5,2.791304347826095,5.260869565217405,0.913043478260873,0,1,1,1,0.7508797480483044
14666747.843013985,4996471.07788667,0.01670031296539477,0.340666597078409,0.016627078384798,0.0142517814726841,5,4.657142857142861,8.714285714285726,1.5714285714285685,0,1,1,1,0.8204716072663177
44885815.76584887,9165854.89218851,0.044885891219032005,0.2042038166355952,0.0289634146341465,0.027439024390244,6,3.5438596491227794,7.157894736842054,1.1052631578947243,0,1,1,1,0.8692564031717309
23694312.79393706,5711404.6878424,0.025860440746209037,0.24104538238829376,0.0145695364238412,0.0079470198675497,4,4.31818181818174,7.727272727272598,1.727272727272686,1,0,0,0,0.32364866074745613
80239774.35223095,183801001.75734958,0.0011628952804671152,2.2906470418338016,0.0147299509001636,0.0098199672667756,5,4.422222222222231,7.444444444444456,1.6666666666666698,0,1,1,1,0.7227507194728126
6639374480.423059,74176926.27156787,359.92121178097494,0.011172276317639087,0.0492078480747035,0.0354632252649249,6,2.894811656005688,5.82302771855011,0.8763326226012802,0,1,1,1,0.6119555605758178
26251998.43059509,16116901.97328786,0.031557834588171754,0.6139304790794365,0.0396716826265389,0.0246238030095758,6,2.678160919540229,5.206896551724137,0.7241379310344844,0,1,1,1,0.7711924343442538
312202389.02895844,49845437.1252858,3.1229315575427647,0.15965744938826323,0.0661764705882351,0.0588235294117647,6,1.901234567901238,3.259259259259264,0.8518518518518531,0,1,1,1,0.9160410193769976
2536900019.3082,123696261.49447244,1.515531757125091,0.048758823979276805,0.0581395348837209,0.0581395348837209,6,1.8666666666666647,3.199999999999998,0.8,0,1,1,1,0.9581195532068407
36536006.26172096,4233524.8039293,0.0011389014635478573,0.1158726756724036,0.0733452593917711,0.0751341681574238,9,2.967479674796742,5.829268292682916,0.7560975609756074,0,1,1,1,0.7907328377319999
148607602.91712826,10200257.43649064,0.09935491952101791,0.06863886662769779,0.0606653620352251,0.0430528375733855,6,1.9677419354838692,3.516129032258061,0.8064516129032258,1,0,1,1,0.9552669792885714
423494151.382692,61457364.26217256,33.550139804725276,0.14511974737199237,0.0230547550432275,0.0172910662824207,5,3.4250000000000163,5.875000000000025,1.3750000000000069,0,1,0,0,0.3328032129079951
229139145.46622425,10263751.01981177,4.1926732330825496e-05,0.04479265643994765,0.0254872563718142,0.0149925037481259,6,3.3529411764705714,6.294117647058794,1.117647058823524,0,1,0,0,0.47705682417315437
75507577.98804246,1400821.25827681,0.10574810265949863,0.018552061867202877,0.0277923439958049,0.0136339800734136,5,2.622641509433965,4.283018867924529,1.0754716981132098,0,1,0,0,0.2918840253483283
34258702.437428355,2549623.96680174,0.17805042059913062,0.07442266593308632,0.0328515111695138,0.0236530880420499,5,2.775999999999997,4.759999999999995,1.24,1,0,1,1,0.7566001283375481
8990613.155357456,6299.0844702,0.5203013140883274,0.0007006290184386825,0.0272052761747734,0.021434460016488,5,2.854545454545442,4.454545454545436,1.3030303030302952,1,0,1,1,0.8264868070566823
27684551.754215654,3783847.52189968,0.13589313325908978,0.13667721823682755,0.021630615640599,0.016638935108153,6,4.128205128205127,7.615384615384607,1.1538461538461535,1,0,0,1,0.6629097785510073
91026205282.6699,1825318140.3283854,667.5524023786888,0.0200526665333362,0.009307972480777,0.0056657223796034,4,5.426086956521737,8.73913043478261,2.130434782608696,1,0,0,0,0.4145608689407203
278450257.6258295,11938807.64636246,0.06464466498781316,0.042875908064000996,0.0279823269513991,0.0265095729013254,6,3.6491228070175445,7.421052631578952,1.1052631578947398,1,0,1,1,0.7803923773061907
290809851.92729175,96162714.65955219,0.02707852177810883,0.3306721351503414,0.0279027902790279,0.0198019801980197,5,2.6129032258064457,4.161290322580636,1.0645161290322551,1,0,1,0,0.4686006733754569
,,,,0.0322580645161291,0.0161290322580645,4,1.9999999999999947,3.3749999999999893,0.875,1,0,1,1,0.7259137552988649
775399100.039982,17477820.83581188,1.9260434749680173,0.022540419294929115,0.0857142857142857,0.0495238095238094,7,2.5936507936507924,5.22222222222222,0.7777777777777767,1,0,1,1,0.7112665542643644
85364505.58496082,44465673.14586498,0.051798832315027764,0.5208918254860574,0.0387984981226533,0.0275344180225282,6,3.6344086021505313,6.419354838709666,1.2580645161290305,0,1,1,1,0.8478354947930171
35989242.6134585,6076522.21982465,0.01854722233825167,0.1688427368447115,0.0411622276029054,0.0338983050847458,6,2.3529411764706,4.882352941176491,0.7647058823529458,0,1,1,1,0.8135852603362275
115178242.51192075,13478754.83629977,2.317984822857894,0.11702518238116666,0.0315789473684211,0.0210526315789472,6,3.311111111111103,6.33333333333332,1.0,0,1,1,1,0.7562392286771606
778297280.6620554,11975750.37136677,64.46733795283683,0.015387115783289962,0.0224632068164214,0.0139426800929512,5,3.689655172413784,6.586206896551709,1.4137931034482711,0,1,1,1,0.8023136636008353
195354592.96907216,27739218.60612405,1.1533500964600691,0.14199419724170817,0.0423572744014732,0.0257826887661141,7,3.3726708074534244,6.826086956521754,0.9130434782608712,1,0,1,1,0.7965864707776782
109952790.8556322,14065878.69458511,0.31915126156199675,0.12792652724070988,0.0339734121122598,0.0206794682422452,6,2.971014492753637,5.956521739130459,0.913043478260874,0,1,1,1,0.6391874247031372
312202389.02895844,49845437.1252858,3.1229315575427647,0.15965744938826323,0.049011177987962,0.0292347377472054,6,2.134502923976615,4.263157894736856,0.7543859649122853,0,1,1,1,0.9004613872817057
33606990.09831004,7717878.70876794,0.08438709143931321,0.22965099481360698,0.0342754058929644,0.0204449789536982,6,3.210526315789483,6.01754385964914,1.1052631578947405,0,1,1,1,0.660827174807293
3580274058.757841,343480866.08905405,215.97845894401118,0.09593703176125659,0.0523678276121272,0.0295665246805312,6,2.5725677830941027,4.741626794258379,0.9138755980861264,0,1,0,0,0.28573496997071196
63963465.54521852,11114377.37390689,0.05637299511558366,0.17376133827598286,0.023696682464455,0.009478672985782,6,4.6399999999999935,8.599999999999989,1.7999999999999945,0,1,0,0,0.3423378601079576
12695710.931385456,6794026.85299816,0.034532611745756475,0.5351434740218004,0.0548780487804876,0.0487804878048779,6,2.6574074074074154,5.111111111111126,0.9444444444444504,1,0,1,1,0.6878658464358582
186937112.56509966,11396360.86879725,2.6501305722673467,0.06096360809482676,0.0181180596142606,0.0128579777907657,4,3.247311827956988,5.021505376344083,1.3655913978494605,1,0,0,0,0.3079549536434529
,,,,0.0225385527876631,0.0166073546856463,4,3.315789473684205,6.157894736842097,1.3157894736842064,1,0,1,1,0.6026218912336888
294982823.0522489,23560021.15809532,0.056821661892437945,0.07986912903712445,0.034958148695224,0.0305268340718856,7,4.5130784708249525,8.577464788732401,1.253521126760563,1,0,0,0,0.3172843458980904
